Kasus_ID,Perkara_Kasus,Deskripsi_Kasus,NIK,Pengacara_ID,Staf_ID,Tgl_Daftar,Tgl_Mulai,Tgl_Selesai,Hasil,Status_Kasus
505455,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505455 untuk NIK 10005067,10005067,151,480,2023-12-28,2025-10-29,,,Pending
505456,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505456 untuk NIK 10007408,10007408,659,731,2024-07-12,2024-11-10,,,Pending
505457,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 505457 untuk NIK 10005782,10005782,614,213,2025-04-19,2025-04-26,2025-12-28,Damai,Selesai
505458,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 505458 untuk NIK 10006313,10006313,160,468,2024-09-30,2025-11-08,,,Proses
505459,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 505459 untuk NIK 10008289,10008289,27,47,2024-01-30,2024-09-08,2025-02-11,Menang,Selesai
505460,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 505460 untuk NIK 10006588,10006588,257,624,2026-06-07,2026-07-24,2026-10-27,Menang,Selesai
505461,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 505461 untuk NIK 10009584,10009584,928,572,2024-05-09,2024-10-17,2025-01-05,Menang,Selesai
505462,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505462 untuk NIK 10003550,10003550,673,144,2024-11-08,2025-08-24,,,Proses
505463,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505463 untuk NIK 10007694,10007694,104,908,2025-02-01,2026-12-01,,,Proses
505464,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505464 untuk NIK 10005501,10005501,488,536,2023-04-25,2024-12-19,,,Pending
505465,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 505465 untuk NIK 10007760,10007760,78,572,2025-11-08,2026-03-08,,,Proses
505466,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505466 untuk NIK 10000087,10000087,925,433,2023-04-16,2025-11-01,,,Proses
505467,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505467 untuk NIK 10004433,10004433,877,828,2025-03-14,2025-10-25,2026-07-27,Menang,Selesai
505468,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505468 untuk NIK 10004151,10004151,780,613,2024-07-23,2025-07-05,,,Proses
505469,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 505469 untuk NIK 10000279,10000279,551,100,2025-10-09,2025-11-24,2026-11-20,Menang,Selesai
505470,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505470 untuk NIK 10008705,10008705,131,187,2026-12-07,2026-12-26,,,Proses
505471,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505471 untuk NIK 10002175,10002175,101,801,2023-10-30,2025-05-01,2026-05-15,Kalah,Selesai
505472,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505472 untuk NIK 10001191,10001191,624,584,2024-02-29,2025-01-27,2026-09-07,Damai,Selesai
505473,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 505473 untuk NIK 10000789,10000789,457,849,2026-05-15,2026-08-04,,,Proses
505474,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505474 untuk NIK 10001457,10001457,827,375,2023-09-04,2024-10-26,,,Proses
505475,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505475 untuk NIK 10009797,10009797,559,559,2023-04-24,2024-07-31,,,Proses
505476,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505476 untuk NIK 10009030,10009030,814,594,2026-11-05,2026-11-20,,,Pending
505477,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 505477 untuk NIK 10000880,10000880,868,405,2025-10-02,2026-03-14,,,Proses
505478,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505478 untuk NIK 10006643,10006643,1000,298,2024-07-14,2026-12-21,,,Pending
505479,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505479 untuk NIK 10002857,10002857,117,989,2025-08-28,2026-02-12,2026-12-23,Damai,Selesai
505480,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 505480 untuk NIK 10004771,10004771,631,983,2025-10-12,2026-06-14,2026-11-19,Menang,Selesai
505481,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 505481 untuk NIK 10009519,10009519,511,113,2025-10-19,2026-07-01,2026-11-21,Menang,Selesai
505482,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505482 untuk NIK 10008022,10008022,997,397,2026-06-25,2026-12-22,,,Proses
505483,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505483 untuk NIK 10005945,10005945,345,3,2026-07-02,2026-11-19,,,Pending
505484,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 505484 untuk NIK 10007277,10007277,377,566,2024-11-01,2026-05-16,,,Proses
505485,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505485 untuk NIK 10003496,10003496,234,603,2026-12-04,2026-12-05,,,Proses
505486,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505486 untuk NIK 10005267,10005267,503,393,2025-07-04,2025-11-03,,,Pending
505487,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505487 untuk NIK 10002731,10002731,826,172,2024-11-23,2025-06-21,,,Proses
505488,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505488 untuk NIK 10010000,10010000,707,479,2026-12-26,2026-12-28,,,Proses
505489,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505489 untuk NIK 10004312,10004312,766,443,2024-03-03,2026-12-15,,,Proses
505490,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505490 untuk NIK 10008205,10008205,136,10,2025-12-01,2026-10-23,,,Pending
505491,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505491 untuk NIK 10002097,10002097,749,569,2024-01-03,2026-10-12,,,Pending
505492,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 505492 untuk NIK 10005286,10005286,33,964,2023-05-16,2025-07-19,,,Proses
505493,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505493 untuk NIK 10007187,10007187,715,507,2024-02-04,2025-01-23,,,Proses
505494,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 505494 untuk NIK 10006660,10006660,466,604,2025-02-28,2025-11-16,,,Proses
505495,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505495 untuk NIK 10007368,10007368,123,176,2026-04-12,2026-08-31,,,Proses
505496,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505496 untuk NIK 10007181,10007181,226,755,2023-12-24,2026-02-22,2026-11-25,Kalah,Selesai
505497,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505497 untuk NIK 10007797,10007797,673,226,2025-11-07,2026-03-07,,,Pending
505498,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505498 untuk NIK 10009166,10009166,41,231,2026-01-26,2026-08-02,2026-10-04,Menang,Selesai
505499,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 505499 untuk NIK 10003205,10003205,865,220,2024-05-08,2026-09-14,2026-11-25,Menang,Selesai
505500,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505500 untuk NIK 10003022,10003022,976,430,2025-12-29,2026-08-02,,,Proses
505501,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505501 untuk NIK 10005508,10005508,339,929,2026-06-02,2026-08-25,2026-10-31,Menang,Selesai
505502,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 505502 untuk NIK 10003472,10003472,811,934,2025-10-06,2026-12-28,,,Proses
505503,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505503 untuk NIK 10001579,10001579,670,321,2025-10-22,2026-04-11,,,Proses
505504,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 505504 untuk NIK 10003304,10003304,864,812,2026-04-24,2026-12-10,,,Pending
505505,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505505 untuk NIK 10009407,10009407,228,361,2024-11-21,2025-01-16,2025-07-07,Menang,Selesai
505506,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505506 untuk NIK 10004819,10004819,830,655,2023-05-09,2026-03-22,2026-11-17,Damai,Selesai
505507,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505507 untuk NIK 10008338,10008338,705,199,2025-03-16,2026-05-24,,,Proses
505508,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505508 untuk NIK 10003586,10003586,100,696,2026-11-04,2026-11-16,2026-12-16,Menang,Selesai
505509,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505509 untuk NIK 10009271,10009271,794,295,2025-10-10,2026-10-06,2026-12-24,Damai,Selesai
505510,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505510 untuk NIK 10000436,10000436,140,775,2024-02-24,2025-09-10,,,Proses
505511,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505511 untuk NIK 10007789,10007789,905,584,2025-10-04,2025-11-07,,,Proses
505512,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505512 untuk NIK 10002371,10002371,867,168,2024-04-28,2025-11-25,,,Pending
505513,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505513 untuk NIK 10000044,10000044,774,119,2023-01-24,2024-04-23,,,Proses
505514,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505514 untuk NIK 10009887,10009887,240,502,2026-02-21,2026-07-20,2026-10-10,Kalah,Selesai
505515,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 505515 untuk NIK 10008961,10008961,391,366,2026-09-19,2026-10-07,,,Proses
505516,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505516 untuk NIK 10007114,10007114,104,316,2025-08-10,2025-11-23,2026-06-29,Menang,Selesai
505517,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505517 untuk NIK 10001579,10001579,182,803,2023-06-23,2026-12-26,,,Proses
505518,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505518 untuk NIK 10007619,10007619,915,876,2023-10-08,2026-04-25,2026-12-19,Menang,Selesai
505519,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505519 untuk NIK 10005083,10005083,345,52,2023-10-11,2026-11-13,,,Proses
505520,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505520 untuk NIK 10009328,10009328,355,35,2026-03-05,2026-08-02,2026-09-15,Menang,Selesai
505521,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505521 untuk NIK 10007163,10007163,945,714,2026-07-27,2026-08-02,,,Proses
505522,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505522 untuk NIK 10002561,10002561,849,338,2023-02-26,2023-06-09,,,Proses
505523,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505523 untuk NIK 10005612,10005612,287,384,2023-12-23,2026-07-05,2026-08-28,Kalah,Selesai
505524,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 505524 untuk NIK 10005953,10005953,812,428,2024-11-15,2025-02-15,,,Proses
505525,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505525 untuk NIK 10009369,10009369,140,464,2023-06-05,2023-11-20,2026-05-10,Menang,Selesai
505526,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 505526 untuk NIK 10007937,10007937,674,625,2025-07-20,2026-08-22,,,Pending
505527,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 505527 untuk NIK 10000532,10000532,58,572,2023-10-07,2025-06-26,2026-03-14,Menang,Selesai
505528,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505528 untuk NIK 10000402,10000402,656,649,2024-05-30,2025-04-19,,,Proses
505529,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505529 untuk NIK 10009856,10009856,853,791,2026-11-01,2026-11-15,2026-12-21,Damai,Selesai
505530,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505530 untuk NIK 10006958,10006958,677,247,2026-07-02,2026-08-26,,,Proses
505531,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505531 untuk NIK 10002143,10002143,655,107,2025-10-18,2026-11-15,,,Proses
505532,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 505532 untuk NIK 10000158,10000158,388,569,2024-09-14,2026-10-29,2026-12-20,Kalah,Selesai
505533,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505533 untuk NIK 10004018,10004018,576,265,2023-11-02,2025-01-30,2026-07-27,Menang,Selesai
505534,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505534 untuk NIK 10000080,10000080,177,267,2025-12-07,2026-04-27,,,Pending
505535,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505535 untuk NIK 10009085,10009085,153,449,2024-11-16,2025-04-03,,,Proses
505536,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505536 untuk NIK 10006023,10006023,943,948,2026-03-01,2026-05-22,2026-11-10,Menang,Selesai
505537,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505537 untuk NIK 10001359,10001359,814,271,2023-05-27,2026-05-14,2026-11-30,Damai,Selesai
505538,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505538 untuk NIK 10005179,10005179,785,914,2025-08-04,2026-08-29,2026-10-14,Banding Kalah,Banding
505539,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505539 untuk NIK 10007070,10007070,28,946,2023-05-30,2024-07-22,,,Pending
505540,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505540 untuk NIK 10006612,10006612,702,132,2026-05-11,2026-09-09,,,Proses
505541,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505541 untuk NIK 10008422,10008422,860,846,2026-03-19,2026-06-27,,,Proses
505542,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505542 untuk NIK 10007004,10007004,197,151,2023-02-23,2024-10-10,,,Pending
505543,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505543 untuk NIK 10009261,10009261,371,623,2023-01-10,2025-04-06,,,Proses
505544,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 505544 untuk NIK 10005385,10005385,363,352,2026-03-26,2026-07-27,,,Pending
505545,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505545 untuk NIK 10001387,10001387,262,375,2024-12-10,2025-05-16,,,Pending
505546,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505546 untuk NIK 10002046,10002046,676,487,2023-10-27,2023-11-13,2025-12-20,Kalah,Selesai
505547,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505547 untuk NIK 10009039,10009039,386,994,2026-03-03,2026-03-24,,,Proses
505548,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505548 untuk NIK 10002452,10002452,627,838,2024-03-28,2026-08-22,,,Pending
505549,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505549 untuk NIK 10000253,10000253,107,180,2026-01-26,2026-08-25,,,Pending
505550,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505550 untuk NIK 10003456,10003456,723,864,2023-08-19,2024-07-22,,,Proses
505551,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 505551 untuk NIK 10001439,10001439,142,425,2024-10-13,2026-02-03,2026-03-09,Menang,Selesai
505552,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505552 untuk NIK 10002464,10002464,108,48,2026-02-10,2026-12-26,,,Proses
505553,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505553 untuk NIK 10001821,10001821,378,967,2026-08-14,2026-10-02,,,Proses
505554,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505554 untuk NIK 10007644,10007644,843,413,2025-07-01,2026-12-14,,,Pending
505555,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 505555 untuk NIK 10003825,10003825,499,136,2024-06-16,2026-12-11,,,Proses
505556,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505556 untuk NIK 10000436,10000436,785,26,2023-12-31,2026-12-29,,,Proses
505557,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505557 untuk NIK 10003846,10003846,988,963,2024-09-01,2025-11-23,,,Pending
505558,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505558 untuk NIK 10001523,10001523,11,790,2023-02-22,2024-12-29,2025-04-21,Menang,Selesai
505559,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 505559 untuk NIK 10003136,10003136,45,659,2024-09-20,2025-11-19,2026-11-29,Damai,Selesai
505560,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505560 untuk NIK 10005501,10005501,596,728,2023-09-22,2024-06-10,2025-11-11,Kalah,Selesai
505561,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505561 untuk NIK 10006724,10006724,236,543,2024-08-25,2025-05-23,2026-04-28,Damai,Selesai
505562,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505562 untuk NIK 10007584,10007584,452,514,2023-10-22,2025-05-25,,,Proses
505563,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505563 untuk NIK 10006036,10006036,240,723,2025-09-16,2026-04-19,2026-12-11,Kalah,Selesai
505564,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505564 untuk NIK 10006265,10006265,904,489,2025-09-08,2025-09-25,2026-06-25,Menang,Selesai
505565,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505565 untuk NIK 10009119,10009119,928,554,2023-03-19,2024-06-09,,,Pending
505566,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 505566 untuk NIK 10008400,10008400,433,798,2025-10-21,2025-11-21,,,Pending
505567,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505567 untuk NIK 10009277,10009277,878,827,2023-08-08,2025-04-30,,,Proses
505568,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505568 untuk NIK 10000765,10000765,60,269,2023-05-04,2024-11-27,,,Proses
505569,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505569 untuk NIK 10002172,10002172,825,574,2026-11-20,2026-12-20,,,Proses
505570,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505570 untuk NIK 10001049,10001049,56,411,2023-03-20,2023-07-27,,,Proses
505571,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505571 untuk NIK 10009361,10009361,501,870,2025-05-08,2026-02-02,,,Pending
505572,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505572 untuk NIK 10007072,10007072,285,151,2023-09-28,2026-12-01,,,Pending
505573,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505573 untuk NIK 10004351,10004351,648,516,2023-12-05,2026-06-11,,,Proses
505574,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505574 untuk NIK 10001233,10001233,922,358,2023-11-16,2025-08-13,,,Pending
505575,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 505575 untuk NIK 10006748,10006748,98,446,2024-02-26,2025-02-16,,,Proses
505576,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505576 untuk NIK 10005513,10005513,587,662,2025-09-25,2026-10-07,2026-12-10,Menang,Selesai
505577,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505577 untuk NIK 10007869,10007869,122,239,2025-09-22,2026-10-02,,,Pending
505578,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505578 untuk NIK 10006195,10006195,526,408,2024-09-11,2026-12-04,,,Pending
505579,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505579 untuk NIK 10007128,10007128,667,51,2025-07-28,2026-03-08,,,Proses
505580,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505580 untuk NIK 10004021,10004021,641,651,2023-01-02,2024-07-21,,,Proses
505581,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505581 untuk NIK 10008488,10008488,972,527,2024-02-03,2024-07-07,2026-12-18,Kalah,Selesai
505582,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505582 untuk NIK 10005245,10005245,801,566,2024-05-05,2025-04-19,,,Proses
505583,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505583 untuk NIK 10007108,10007108,59,756,2023-04-09,2026-02-11,,,Proses
505584,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505584 untuk NIK 10005873,10005873,304,991,2023-01-23,2024-11-09,,,Proses
505585,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 505585 untuk NIK 10005631,10005631,598,322,2025-06-04,2026-03-17,2026-12-17,Banding Menang,Banding
505586,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 505586 untuk NIK 10005495,10005495,550,174,2023-07-04,2023-12-12,,,Pending
505587,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 505587 untuk NIK 10002784,10002784,377,454,2023-04-08,2025-11-09,,,Proses
505588,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505588 untuk NIK 10002852,10002852,665,581,2024-04-17,2024-06-22,,,Proses
505589,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505589 untuk NIK 10009953,10009953,561,959,2026-05-08,2026-05-16,2026-12-26,Damai,Selesai
505590,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505590 untuk NIK 10000146,10000146,480,511,2026-12-11,2026-12-19,,,Proses
505591,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505591 untuk NIK 10002448,10002448,879,889,2024-10-09,2025-05-24,2025-07-13,Banding Kalah,Banding
505592,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 505592 untuk NIK 10003447,10003447,289,402,2025-09-09,2026-11-07,2026-12-25,Menang,Selesai
505593,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505593 untuk NIK 10004621,10004621,955,183,2026-09-05,2026-11-02,2026-12-19,Kalah,Selesai
505594,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505594 untuk NIK 10009186,10009186,797,471,2025-05-11,2025-08-27,,,Proses
505595,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 505595 untuk NIK 10000026,10000026,744,832,2026-10-21,2026-12-25,,,Proses
505596,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505596 untuk NIK 10009066,10009066,871,574,2026-11-29,2026-12-03,,,Pending
505597,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505597 untuk NIK 10001842,10001842,839,885,2023-11-17,2024-03-04,2025-10-17,Menang,Selesai
505598,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505598 untuk NIK 10005883,10005883,392,425,2023-08-13,2025-01-27,2026-08-29,Banding Kalah,Banding
505599,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505599 untuk NIK 10004991,10004991,884,315,2025-12-01,2026-12-01,,,Proses
505600,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505600 untuk NIK 10004876,10004876,245,574,2023-02-16,2026-08-03,2026-12-16,Banding Kalah,Banding
505601,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 505601 untuk NIK 10006992,10006992,132,136,2024-07-12,2025-10-15,,,Proses
505602,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505602 untuk NIK 10003116,10003116,922,33,2025-09-08,2025-12-14,,,Proses
505603,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505603 untuk NIK 10001653,10001653,359,666,2025-12-07,2026-06-20,,,Pending
505604,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505604 untuk NIK 10008366,10008366,640,438,2023-07-30,2025-11-29,2026-06-11,Menang,Selesai
505605,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505605 untuk NIK 10008662,10008662,808,468,2024-09-16,2025-06-28,,,Proses
505606,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 505606 untuk NIK 10005300,10005300,724,968,2025-03-18,2025-06-01,2026-01-29,Menang,Selesai
505607,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505607 untuk NIK 10004550,10004550,17,735,2024-09-14,2026-06-11,2026-08-13,Kalah,Selesai
505608,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 505608 untuk NIK 10000089,10000089,358,489,2025-12-27,2026-02-16,,,Pending
505609,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505609 untuk NIK 10000637,10000637,549,96,2025-10-08,2026-01-09,,,Pending
505610,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505610 untuk NIK 10006767,10006767,113,104,2025-05-18,2026-01-22,,,Pending
505611,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505611 untuk NIK 10004959,10004959,327,426,2024-06-09,2024-12-30,2026-12-04,Kalah,Selesai
505612,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505612 untuk NIK 10005556,10005556,713,347,2026-10-10,2026-11-15,,,Proses
505613,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505613 untuk NIK 10004133,10004133,966,484,2025-08-18,2026-02-25,2026-10-24,Menang,Selesai
505614,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 505614 untuk NIK 10008277,10008277,482,156,2024-09-08,2025-11-08,,,Proses
505615,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505615 untuk NIK 10008031,10008031,671,481,2024-12-29,2026-06-02,2026-09-03,Kalah,Selesai
505616,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 505616 untuk NIK 10000977,10000977,42,415,2025-09-17,2026-03-07,,,Pending
505617,Pidana: Narkotika,Kasus Pidana: Narkotika No. 505617 untuk NIK 10007944,10007944,507,309,2023-02-12,2024-09-14,,,Pending
505618,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 505618 untuk NIK 10007968,10007968,869,874,2023-11-06,2025-01-07,2025-11-04,Damai,Selesai
505619,Perdata: Gugatan Perbankan,Kasus Perdata: Gugatan Perbankan No. 505619 untuk NIK 10001703,10001703,314,516,2023-01-04,2024-08-14,2026-08-10,Menang,Selesai
