Penagihan_ID,NIK,LH_ID,Kasus_ID,Staf_ID,Tgl_Penagihan,Status_Penagihan,Tgl_Bayar,Biaya_Admin,Biaya_PendaftaranPgd,Biaya_SalinanPts,Biaya_Layanan_Hukum
704331,10007010,4981,504331,654,2025-04-21,Lunas,2025-06-05,50000,6269856,10000,41557000
704332,10009255,9554,504332,810,2026-12-02,Lunas,2027-01-13,75000,11567347,20000,8606000
704333,10006504,5742,504333,432,2024-08-31,Lunas,2024-10-03,50000,14953272,100000,56497000
704334,10003353,7590,504334,98,2026-03-26,Belum Lunas,,30000,14565455,100000,72966000
704335,10003608,8859,504335,518,2024-11-09,Lunas,2024-11-17,30000,8609568,100000,12977000
704336,10009520,8878,504336,474,2026-12-25,Lunas,2027-01-01,50000,10353342,20000,38029000
704337,10007154,397,504337,691,2024-10-07,Belum Lunas,,50000,824915,50000,7069000
704338,10009936,2565,504338,130,2025-03-04,Lunas,2025-03-07,50000,6137601,50000,7156000
704339,10006517,3856,504339,783,2026-08-29,Lunas,2026-10-05,75000,14472113,50000,11628000
704340,10003220,8158,504340,823,2025-02-20,Lunas,2025-03-18,50000,12704806,20000,26649000
704341,10005490,3331,504341,570,2024-04-28,Sebagian,2024-05-17,75000,12684152,100000,10400000
704342,10005178,5451,504342,334,2026-07-31,Lunas,2026-08-19,75000,7747858,10000,14132000
704343,10009835,8620,504343,632,2026-12-04,Lunas,2027-01-20,30000,1953726,20000,4263000
704344,10007374,8938,504344,86,2023-10-27,Belum Lunas,,75000,12751687,10000,2704000
704345,10008240,4441,504345,589,2026-04-01,Lunas,2026-05-29,30000,1344319,10000,38229000
704346,10002399,7456,504346,34,2026-05-15,Lunas,2026-06-11,50000,1998560,10000,43512000
704347,10002872,1241,504347,977,2026-09-13,Lunas,2026-11-06,75000,2613600,50000,61380000
704348,10009897,2011,504348,142,2026-12-14,Lunas,2027-01-16,20000,13224899,20000,6891000
704349,10009117,4501,504349,553,2025-06-20,Lunas,2025-07-05,30000,751515,100000,6307000
704350,10002591,7094,504350,828,2026-08-09,Lunas,2026-08-19,75000,352427,10000,6505000
704351,10001727,5364,504351,591,2025-09-22,Lunas,2025-10-05,20000,11135723,10000,5194000
704352,10005104,1350,504352,71,2026-08-15,Belum Lunas,,30000,12640453,20000,57455000
704353,10005586,3641,504353,649,2024-05-23,Lunas,2024-06-20,50000,12558043,50000,55593000
704354,10007872,632,504354,340,2026-02-13,Belum Lunas,,75000,2443960,10000,11762000
704355,10001701,1150,504355,442,2026-03-08,Lunas,2026-03-18,75000,10017846,100000,14306000
704356,10003302,2209,504356,312,2025-07-10,Lunas,2025-09-07,20000,14539825,50000,67803000
704357,10005484,2994,504357,786,2026-02-18,Sebagian,2026-03-13,75000,10732892,10000,34515000
704358,10001685,3045,504358,643,2024-04-09,Belum Lunas,,30000,8237063,10000,52541000
704359,10006259,4429,504359,570,2026-05-11,Belum Lunas,,20000,10965997,10000,30267000
704360,10007516,8025,504360,240,2025-01-03,Lunas,2025-02-15,30000,13353714,20000,689000
704361,10002737,4277,504361,546,2026-12-20,Belum Lunas,,50000,13753115,50000,1610000
704362,10000613,8640,504362,30,2026-10-19,Lunas,2026-12-15,50000,2946014,20000,9747000
704363,10000372,2245,504363,829,2025-04-17,Lunas,2025-06-05,30000,4073267,50000,5812000
704364,10006912,9736,504364,58,2026-10-19,Lunas,2026-11-26,75000,9766339,100000,10756000
704365,10003234,4623,504365,267,2025-04-26,Belum Lunas,,30000,10430869,100000,9676000
704366,10003774,9515,504366,366,2026-11-07,Belum Lunas,,75000,6027887,20000,8682000
704367,10003764,9990,504367,19,2026-05-11,Belum Lunas,,50000,2180953,100000,9055000
704368,10002980,8934,504368,777,2024-07-19,Lunas,2024-07-24,75000,7737257,100000,17616000
704369,10000149,5321,504369,619,2026-05-01,Lunas,2026-06-04,50000,11995228,100000,10622000
704370,10000069,8079,504370,203,2025-05-06,Belum Lunas,,20000,7727581,100000,14347000
704371,10000485,1986,504371,125,2023-09-15,Lunas,2023-09-24,50000,5674848,20000,674000
704372,10001349,7562,504372,554,2026-10-15,Lunas,2026-11-19,30000,7294218,50000,3271000
704373,10002818,8425,504373,827,2026-11-20,Lunas,2027-01-09,20000,567702,100000,1655000
704374,10004323,7787,504374,605,2026-05-22,Lunas,2026-06-15,30000,12390388,20000,7000000
704375,10007705,1226,504375,712,2025-08-29,Lunas,2025-10-27,20000,9508973,50000,37885000
704376,10007184,599,504376,192,2026-11-07,Lunas,2026-12-17,50000,14215038,20000,69723000
704377,10009422,5726,504377,240,2026-07-01,Lunas,2026-07-04,50000,11857719,100000,10524000
704378,10003724,3508,504378,305,2026-12-21,Lunas,2027-02-02,30000,9591373,100000,11395000
704379,10009264,2478,504379,493,2026-07-11,Lunas,2026-07-19,30000,6631721,10000,6096000
704380,10006914,7429,504380,339,2026-09-13,Sebagian,2026-09-25,75000,5818157,50000,52960000
704381,10001273,7290,504381,77,2025-08-22,Lunas,2025-10-12,30000,2809404,100000,10210000
704382,10008676,8929,504382,726,2026-08-03,Belum Lunas,,50000,13573339,10000,38600000
704383,10008498,1520,504383,951,2025-11-30,Lunas,2025-12-08,20000,9575085,20000,7855000
704384,10008379,3382,504384,134,2026-01-20,Lunas,2026-02-08,30000,4884882,10000,6254000
704385,10008181,5928,504385,398,2026-08-21,Lunas,2026-08-26,30000,9122694,10000,13491000
704386,10006475,7262,504386,745,2024-09-14,Lunas,2024-11-08,50000,4043156,20000,6200000
704387,10008071,729,504387,546,2024-08-21,Lunas,2024-08-27,50000,9127019,100000,24949000
704388,10005142,7185,504388,756,2026-11-02,Lunas,2026-11-28,30000,2873422,100000,28488000
704389,10003621,1340,504389,242,2026-12-15,Lunas,2026-12-17,50000,5102859,10000,4282000
704390,10000822,6317,504390,537,2025-03-19,Lunas,2025-04-19,50000,1253591,10000,11469000
704391,10000737,9787,504391,846,2023-10-18,Belum Lunas,,20000,12562508,100000,17299000
704392,10008748,5762,504392,492,2025-12-14,Sebagian,2026-01-07,75000,9281849,100000,32715000
704393,10001792,7964,504393,723,2023-11-28,Belum Lunas,,20000,313188,100000,69452000
704394,10003907,6889,504394,435,2023-06-27,Lunas,2023-08-06,30000,8019322,50000,1093000
704395,10004197,583,504395,782,2023-06-06,Lunas,2023-07-13,20000,7923835,100000,8104000
704396,10005585,6391,504396,365,2025-03-19,Lunas,2025-03-27,50000,12512636,100000,13643000
704397,10004687,1045,504397,552,2025-10-25,Belum Lunas,,50000,14948056,20000,11055000
704398,10004167,4165,504398,941,2026-09-27,Lunas,2026-11-16,75000,13184381,10000,4109000
704399,10004314,2810,504399,266,2026-11-06,Lunas,2026-11-27,30000,5648294,100000,10535000
704400,10003386,4238,504400,39,2024-06-16,Lunas,2024-08-09,75000,12071668,20000,717000
704401,10008124,2436,504401,50,2026-11-17,Lunas,2026-12-15,75000,10115687,10000,14223000
704402,10007826,1022,504402,94,2026-05-13,Lunas,2026-06-15,75000,3250733,10000,8475000
704403,10007470,6364,504403,413,2024-09-08,Lunas,2024-10-06,30000,14545095,10000,3213000
704404,10003512,1290,504404,458,2026-12-05,Lunas,2026-12-25,20000,12690581,10000,9939000
704405,10000176,6194,504405,757,2026-02-03,Belum Lunas,,75000,12767099,20000,1613000
704406,10008154,9339,504406,431,2026-12-23,Sebagian,2026-12-23,30000,1749004,10000,9755000
704407,10007580,3720,504407,88,2026-09-17,Lunas,2026-10-20,30000,9319301,20000,8120000
704408,10002398,8807,504408,623,2026-08-06,Lunas,2026-08-07,20000,10079899,50000,10269000
704409,10008980,6093,504409,547,2026-10-16,Lunas,2026-11-04,75000,3809788,100000,66788000
704410,10000468,4980,504410,615,2026-01-11,Lunas,2026-02-05,75000,1055305,50000,3994000
704411,10006257,4910,504411,843,2023-11-27,Lunas,2023-11-27,20000,13997810,50000,73329000
704412,10002634,7328,504412,767,2026-03-15,Lunas,2026-04-04,50000,4832937,20000,11792000
704413,10001325,8459,504413,962,2026-12-13,Sebagian,2026-12-21,30000,4465315,100000,11895000
704414,10002823,9680,504414,116,2026-01-01,Belum Lunas,,30000,3266854,10000,7547000
704415,10001475,6624,504415,626,2026-08-25,Lunas,2026-10-18,75000,13947022,10000,1125000
704416,10005310,9767,504416,414,2025-04-22,Lunas,2025-05-25,30000,13474089,50000,11493000
704417,10008281,7676,504417,591,2024-06-05,Belum Lunas,,75000,7504854,20000,13254000
704418,10002251,3095,504418,295,2026-09-17,Lunas,2026-11-06,30000,2991445,100000,4837000
704419,10004483,5219,504419,372,2025-11-23,Belum Lunas,,20000,5933441,100000,10612000
704420,10007470,6364,504420,978,2023-02-20,Belum Lunas,,50000,10389067,20000,3213000
704421,10007346,9928,504421,778,2026-12-24,Lunas,2027-01-04,30000,8408383,20000,9934000
704422,10004727,8631,504422,226,2025-05-04,Lunas,2025-06-13,20000,6750723,10000,58400000
704423,10002661,5334,504423,566,2026-06-12,Belum Lunas,,20000,4186521,50000,1214000
704424,10001457,9539,504424,810,2025-07-04,Lunas,2025-08-25,30000,7446909,50000,5014000
704425,10008811,164,504425,223,2026-09-24,Lunas,2026-10-21,30000,13870176,50000,1453000
704426,10001663,1053,504426,290,2023-09-12,Lunas,2023-09-14,50000,7282291,50000,1167000
704427,10001659,2134,504427,841,2026-07-31,Lunas,2026-08-12,50000,8785976,50000,25243000
704428,10001715,6032,504428,599,2026-12-13,Lunas,2027-02-08,50000,726673,20000,31584000
704429,10006995,2731,504429,275,2026-07-27,Lunas,2026-07-30,75000,10743667,50000,30901000
704430,10005647,2981,504430,390,2025-12-28,Lunas,2026-02-19,75000,12463030,50000,16805000
704431,10003971,1694,504431,836,2025-07-02,Sebagian,2025-08-30,20000,8106268,100000,8939000
704432,10001352,6540,504432,658,2026-12-07,Sebagian,2026-12-16,20000,3278627,100000,906000
704433,10005094,3449,504433,700,2025-12-31,Belum Lunas,,75000,5601335,20000,5439000
704434,10005245,5776,504434,738,2026-10-11,Lunas,2026-11-11,50000,8033840,100000,3430000
704435,10009576,9984,504435,491,2024-07-27,Lunas,2024-08-27,75000,2589295,50000,1391000
704436,10008982,8780,504436,915,2026-07-31,Lunas,2026-09-06,20000,12547735,100000,1614000
704437,10004550,6635,504437,669,2025-02-18,Lunas,2025-04-12,20000,5643253,100000,2158000
704438,10005652,7307,504438,287,2026-05-07,Lunas,2026-06-25,30000,11188737,20000,2764000
704439,10003041,9260,504439,569,2023-06-11,Lunas,2023-08-06,75000,5023238,10000,8892000
704440,10006769,1483,504440,494,2026-09-19,Lunas,2026-09-22,30000,8551108,50000,10687000
704441,10004177,6390,504441,183,2026-05-07,Lunas,2026-05-11,75000,9117666,10000,42788000
704442,10007579,6412,504442,170,2025-08-18,Lunas,2025-09-10,75000,11303164,10000,5120000
704443,10005997,1142,504443,183,2026-08-02,Sebagian,2026-09-25,30000,6386740,20000,62282000
704444,10009273,3978,504444,609,2024-11-27,Lunas,2024-12-09,50000,775618,50000,5142000
704445,10009976,5302,504445,419,2026-11-11,Lunas,2026-11-19,30000,10792077,10000,6540000
704446,10000960,8677,504446,858,2026-03-31,Lunas,2026-04-26,30000,391578,10000,1680000
704447,10008683,8409,504447,316,2026-08-22,Belum Lunas,,30000,266720,50000,1738000
704448,10009665,720,504448,283,2026-05-22,Lunas,2026-06-27,30000,793391,100000,10039000
704449,10007779,1136,504449,39,2023-08-12,Lunas,2023-09-04,30000,5132099,20000,49887000
704450,10003937,1226,504450,168,2026-02-12,Lunas,2026-02-21,50000,8546875,10000,37885000
704451,10002975,9667,504451,468,2026-04-23,Belum Lunas,,50000,9359810,20000,3384000
704452,10005041,176,504452,66,2026-11-25,Belum Lunas,,30000,12885209,10000,36600000
704453,10009343,8497,504453,952,2025-02-26,Lunas,2025-03-06,30000,11169582,100000,11291000
704454,10002156,48,504454,923,2026-11-15,Lunas,2026-12-02,50000,11885647,20000,6384000
704455,10001536,2032,504455,988,2025-07-31,Belum Lunas,,75000,4012143,50000,70360000
704456,10003796,6996,504456,96,2026-04-03,Lunas,2026-05-29,75000,12685145,10000,13695000
704457,10006727,4012,504457,752,2026-11-11,Lunas,2026-12-01,75000,4529872,100000,11313000
704458,10006619,9996,504458,584,2025-03-17,Belum Lunas,,50000,9762559,100000,9084000
704459,10001185,2992,504459,165,2026-10-02,Lunas,2026-11-17,20000,3144070,20000,5486000
704460,10000126,3887,504460,882,2025-03-30,Lunas,2025-05-13,20000,12257300,50000,21905000
704461,10006914,7429,504461,381,2026-06-17,Lunas,2026-07-27,30000,14559148,100000,52960000
704462,10009050,1633,504462,888,2026-05-05,Lunas,2026-06-04,30000,8499519,50000,6297000
704463,10001459,8908,504463,129,2025-10-11,Lunas,2025-10-17,30000,12759810,50000,56307000
704464,10009303,9158,504464,653,2025-06-23,Sebagian,2025-07-29,20000,12205345,20000,9301000
704465,10005376,2751,504465,735,2025-07-23,Belum Lunas,,20000,13330062,10000,4575000
704466,10002796,9737,504466,324,2026-12-12,Belum Lunas,,75000,4624577,20000,10408000
704467,10000450,1441,504467,605,2025-03-23,Lunas,2025-05-01,20000,12995537,10000,8663000
704468,10009430,9256,504468,805,2026-02-23,Lunas,2026-03-13,50000,7863019,50000,59430000
704469,10004194,9256,504469,161,2026-07-05,Belum Lunas,,50000,11990270,10000,59430000
704470,10006368,7475,504470,552,2026-07-23,Lunas,2026-08-06,20000,5308831,50000,9663000
704471,10004579,7775,504471,805,2024-09-04,Belum Lunas,,50000,13874001,100000,41173000
704472,10004406,5364,504472,717,2025-01-22,Lunas,2025-02-05,75000,6532095,50000,5194000
704473,10009118,841,504473,111,2026-11-02,Lunas,2026-12-23,75000,11409093,20000,3492000
704474,10004783,3348,504474,122,2025-05-15,Lunas,2025-07-05,30000,1176539,100000,74476000
704475,10001886,4681,504475,821,2026-08-21,Sebagian,2026-10-11,50000,9125839,50000,71571000
704476,10003667,2411,504476,842,2026-06-08,Lunas,2026-07-21,20000,1356559,20000,664000
704477,10005796,820,504477,335,2026-08-10,Sebagian,2026-09-19,30000,5373589,10000,12734000
704478,10000200,8114,504478,829,2025-07-16,Lunas,2025-08-05,75000,10292215,100000,6688000
704479,10002235,9530,504479,165,2026-06-25,Lunas,2026-08-11,20000,10492345,100000,5924000
704480,10006874,6238,504480,845,2025-09-24,Lunas,2025-10-19,30000,6551815,10000,6474000
704481,10001859,7772,504481,515,2026-08-26,Lunas,2026-09-20,30000,13501071,50000,52947000
704482,10008885,700,504482,605,2026-11-15,Belum Lunas,,30000,5455145,100000,56475000
704483,10004120,5811,504483,674,2026-11-25,Lunas,2027-01-12,75000,11091274,20000,7014000
704484,10005316,5149,504484,244,2026-07-19,Lunas,2026-07-25,20000,4873416,10000,1235000
704485,10003626,8325,504485,185,2026-05-24,Lunas,2026-07-19,20000,11537057,10000,5020000
704486,10001271,770,504486,836,2026-05-28,Lunas,2026-07-08,75000,7218693,100000,10267000
704487,10005611,6093,504487,606,2026-04-15,Lunas,2026-05-11,30000,8371301,100000,66788000
704488,10004931,4918,504488,836,2026-09-22,Sebagian,2026-10-25,50000,9327266,10000,2797000
704489,10005108,2210,504489,202,2026-10-03,Lunas,2026-10-31,20000,13120946,10000,69721000
704490,10009346,504,504490,351,2025-08-29,Lunas,2025-10-01,75000,1039959,50000,1332000
704491,10006064,9579,504491,144,2026-08-16,Lunas,2026-08-23,20000,3041473,100000,41466000
704492,10006207,6436,504492,911,2026-03-15,Lunas,2026-04-30,30000,3418115,10000,50634000
704493,10000637,6234,504493,605,2026-11-07,Lunas,2026-12-28,50000,1531314,50000,7948000
704494,10002901,2195,504494,468,2026-12-12,Belum Lunas,,50000,8678770,100000,10692000
704495,10006239,9422,504495,919,2026-09-23,Belum Lunas,,50000,12492967,50000,804000
704496,10006424,1327,504496,25,2026-07-29,Lunas,2026-08-12,50000,7650562,100000,36003000
704497,10005345,2723,504497,732,2024-12-14,Lunas,2025-01-24,30000,13123735,20000,12688000
704498,10006024,8022,504498,944,2026-07-02,Lunas,2026-08-22,20000,5856972,100000,3678000
704499,10003482,4000,504499,278,2026-03-29,Lunas,2026-04-25,30000,14085896,20000,33965000
704500,10002259,5415,504500,879,2025-04-07,Lunas,2025-05-08,30000,14683180,20000,902000
704501,10003582,4255,504501,382,2026-11-13,Lunas,2026-12-19,50000,2405245,100000,14809000
704502,10005161,5555,504502,725,2025-12-01,Belum Lunas,,75000,7582836,50000,2680000
704503,10002894,2101,504503,218,2026-09-12,Lunas,2026-10-14,30000,8745295,50000,9791000
704504,10007142,1455,504504,395,2026-11-07,Belum Lunas,,75000,1102577,50000,9608000
704505,10006525,4116,504505,964,2025-09-11,Lunas,2025-09-24,75000,1808449,10000,2864000
704506,10006436,6599,504506,209,2026-11-16,Lunas,2027-01-03,75000,5543489,100000,30957000
704507,10002638,6136,504507,191,2026-01-19,Lunas,2026-03-18,20000,6150135,100000,6130000
704508,10009533,391,504508,312,2024-08-16,Lunas,2024-08-28,30000,12247940,50000,16935000
704509,10000883,4079,504509,60,2025-04-17,Lunas,2025-06-10,75000,7259744,50000,56859000
704510,10006177,3219,504510,217,2026-11-16,Lunas,2026-11-24,75000,10060516,10000,14299000
704511,10003523,9116,504511,251,2026-11-06,Lunas,2026-12-23,75000,7232016,100000,8485000
704512,10004998,5380,504512,432,2026-02-19,Belum Lunas,,50000,2725795,10000,22280000
704513,10000726,7601,504513,845,2025-03-14,Lunas,2025-04-04,20000,12177923,100000,4416000
704514,10007583,4956,504514,125,2026-06-09,Sebagian,2026-06-26,30000,7565336,50000,7497000
704515,10006709,9154,504515,584,2026-08-23,Lunas,2026-09-17,30000,10292296,10000,10459000
704516,10001421,9310,504516,589,2025-11-10,Lunas,2025-12-25,20000,290663,50000,8531000
704517,10008658,7026,504517,821,2025-11-04,Lunas,2025-12-18,30000,9448421,100000,8860000
704518,10009596,322,504518,61,2025-11-09,Lunas,2026-01-04,75000,937566,10000,9630000
704519,10006937,1229,504519,944,2026-12-03,Lunas,2026-12-18,30000,10144183,100000,14451000
704520,10004924,1590,504520,980,2023-08-30,Sebagian,2023-10-28,30000,7643390,50000,9354000
704521,10007669,1692,504521,719,2026-01-26,Lunas,2026-02-08,75000,9687878,50000,14517000
704522,10001510,780,504522,156,2026-03-29,Lunas,2026-04-25,30000,11647750,100000,13101000
704523,10007909,3842,504523,543,2026-07-05,Belum Lunas,,75000,9878764,100000,1523000
704524,10001583,5675,504524,908,2025-05-02,Lunas,2025-06-27,30000,8262666,20000,45661000
704525,10006274,1486,504525,774,2026-12-26,Lunas,2026-12-28,50000,7874747,50000,8416000
704526,10007378,813,504526,510,2024-01-06,Belum Lunas,,75000,5829602,100000,36635000
704527,10006348,69,504527,225,2026-10-01,Lunas,2026-11-23,75000,10665490,100000,2257000
704528,10004381,9678,504528,425,2026-11-18,Belum Lunas,,20000,3450796,10000,37518000
704529,10007826,1022,504529,63,2025-08-29,Lunas,2025-09-30,30000,10598120,100000,8475000
704530,10001493,3924,504530,564,2024-10-23,Lunas,2024-11-13,20000,9153396,100000,21102000
704531,10009845,8568,504531,898,2025-10-09,Belum Lunas,,30000,2135772,20000,2902000
704532,10006869,8051,504532,406,2026-07-13,Belum Lunas,,50000,9190096,50000,10380000
704533,10005169,9516,504533,579,2026-10-11,Lunas,2026-10-14,30000,852224,50000,9918000
704534,10007556,2037,504534,267,2024-03-05,Lunas,2024-04-08,20000,4264908,100000,40487000
704535,10002439,7174,504535,775,2024-11-13,Lunas,2025-01-08,50000,14665585,100000,8461000
704536,10009421,6196,504536,958,2026-12-29,Belum Lunas,,75000,8258981,10000,6313000
704537,10008651,4197,504537,681,2025-09-03,Lunas,2025-10-15,20000,10436666,10000,19210000
704538,10008769,7429,504538,396,2026-03-21,Lunas,2026-04-19,20000,249948,100000,52960000
704539,10003946,5976,504539,678,2026-01-17,Lunas,2026-01-28,30000,3434424,20000,11029000
704540,10002969,1724,504540,522,2025-08-09,Sebagian,2025-09-17,30000,998503,50000,3459000
704541,10004038,8741,504541,769,2024-04-11,Sebagian,2024-05-12,75000,1145595,50000,13527000
704542,10009295,5648,504542,335,2025-12-03,Lunas,2026-01-13,75000,8842900,50000,9914000
704543,10002677,7528,504543,588,2026-12-14,Lunas,2026-12-25,75000,3355573,10000,13806000
704544,10007832,3471,504544,33,2026-10-06,Sebagian,2026-11-18,50000,14680117,50000,4161000
704545,10005266,6022,504545,411,2024-01-27,Sebagian,2024-02-18,50000,14008706,100000,777000
704546,10009042,6765,504546,922,2026-04-27,Belum Lunas,,20000,4067956,50000,29820000
704547,10009243,417,504547,533,2025-07-18,Lunas,2025-08-08,30000,5201166,100000,10330000
704548,10002223,8122,504548,858,2026-09-15,Lunas,2026-09-23,75000,7259369,100000,44627000
704549,10006405,3389,504549,65,2026-09-23,Sebagian,2026-11-04,30000,14475921,100000,51694000
704550,10007448,4365,504550,514,2026-11-07,Belum Lunas,,20000,14305651,50000,11455000
704551,10008358,4324,504551,757,2026-12-05,Lunas,2026-12-11,20000,7335507,100000,3652000
704552,10002633,8575,504552,301,2026-04-08,Belum Lunas,,50000,13452818,20000,68879000
704553,10005158,1230,504553,5,2024-11-03,Lunas,2024-12-13,30000,3866293,10000,3722000
704554,10006576,8750,504554,879,2026-05-04,Lunas,2026-06-23,50000,5467012,10000,6766000
704555,10001233,5673,504555,55,2024-11-06,Lunas,2024-11-07,50000,5688206,50000,5932000
704556,10000890,167,504556,797,2026-10-27,Lunas,2026-12-02,30000,3571871,100000,52027000
704557,10004299,5107,504557,519,2026-02-12,Lunas,2026-03-15,30000,5101161,10000,1194000
704558,10002130,482,504558,707,2025-12-18,Lunas,2025-12-31,75000,4215170,10000,12100000
704559,10001914,563,504559,511,2026-01-01,Lunas,2026-01-31,30000,212004,20000,12645000
704560,10004798,4121,504560,140,2026-07-13,Lunas,2026-07-19,75000,2585596,50000,5556000
704561,10001851,6491,504561,923,2026-12-15,Lunas,2026-12-23,30000,11371964,50000,50794000
704562,10007235,5677,504562,695,2025-05-08,Lunas,2025-05-24,30000,12419459,10000,13781000
704563,10004552,7845,504563,57,2025-09-15,Lunas,2025-10-21,75000,3272786,20000,6080000
704564,10001565,1599,504564,409,2024-07-15,Lunas,2024-09-10,50000,10688083,50000,6002000
704565,10004909,2672,504565,254,2026-07-26,Lunas,2026-09-03,50000,9788848,50000,53624000
704566,10004295,3827,504566,780,2023-09-16,Lunas,2023-11-10,75000,4612704,20000,38726000
704567,10007482,7995,504567,743,2026-02-03,Lunas,2026-03-13,30000,12929553,100000,65840000
704568,10004984,4295,504568,593,2024-11-03,Lunas,2025-01-01,20000,12108638,20000,17095000
704569,10001657,6999,504569,137,2026-05-26,Lunas,2026-06-10,20000,10309940,100000,14871000
704570,10001513,1273,504570,347,2026-04-28,Lunas,2026-06-20,75000,6644286,10000,4763000
704571,10000076,1200,504571,94,2026-11-06,Lunas,2026-12-04,50000,2107571,10000,46411000
704572,10004706,1708,504572,905,2025-12-10,Lunas,2025-12-21,30000,12387050,20000,67835000
704573,10000841,5657,504573,633,2024-10-01,Lunas,2024-10-07,30000,14125705,20000,1722000
704574,10006299,342,504574,347,2024-04-05,Lunas,2024-04-11,50000,11639971,50000,47213000
704575,10007402,5370,504575,239,2026-03-20,Lunas,2026-03-31,75000,9844740,20000,6787000
704576,10008525,5976,504576,970,2026-11-29,Lunas,2027-01-19,75000,10711329,10000,11029000
704577,10006932,3417,504577,737,2026-09-06,Lunas,2026-10-06,30000,4436284,20000,714000
704578,10002495,4270,504578,1,2025-09-12,Lunas,2025-09-13,50000,11304675,100000,1423000
704579,10004182,9798,504579,578,2026-05-19,Lunas,2026-07-10,75000,12992926,20000,36414000
704580,10009913,1209,504580,117,2025-02-07,Lunas,2025-03-30,30000,7275604,10000,13535000
704581,10008753,7287,504581,146,2026-12-23,Belum Lunas,,20000,1823231,10000,3143000
704582,10004876,2746,504582,88,2025-06-07,Lunas,2025-07-08,30000,1238909,10000,1455000
704583,10003060,4235,504583,174,2025-07-04,Belum Lunas,,30000,11424026,50000,42064000
704584,10005833,4199,504584,608,2026-11-15,Sebagian,2026-11-25,75000,12225673,10000,5137000
704585,10000652,5893,504585,394,2025-07-06,Belum Lunas,,30000,10956879,100000,8784000
704586,10000618,3355,504586,252,2025-02-22,Lunas,2025-03-12,75000,7323571,50000,5926000
704587,10002487,1187,504587,169,2026-10-07,Lunas,2026-10-22,50000,13011294,10000,3728000
704588,10005008,4055,504588,784,2024-07-25,Sebagian,2024-08-15,30000,13390862,20000,13116000
704589,10005961,9118,504589,322,2026-12-15,Belum Lunas,,50000,5562012,50000,5427000
704590,10005048,8675,504590,311,2026-10-17,Lunas,2026-10-25,50000,1594732,10000,7307000
704591,10008710,2570,504591,324,2026-12-17,Lunas,2027-02-01,50000,10792683,100000,14106000
704592,10004712,261,504592,116,2025-09-22,Lunas,2025-10-23,30000,6917009,50000,10077000
704593,10007280,325,504593,139,2026-02-26,Lunas,2026-04-05,20000,12119350,100000,10837000
704594,10009402,6378,504594,434,2025-12-09,Lunas,2025-12-10,75000,12658231,100000,57127000
704595,10001204,8572,504595,761,2024-12-18,Belum Lunas,,75000,13641951,10000,67311000
704596,10002094,2182,504596,158,2026-09-11,Lunas,2026-10-17,20000,8240884,50000,889000
704597,10005786,1896,504597,233,2025-05-15,Lunas,2025-05-17,30000,13056440,10000,13569000
704598,10006049,2627,504598,186,2026-08-09,Lunas,2026-09-10,30000,1678345,10000,1112000
704599,10002438,300,504599,310,2024-09-02,Sebagian,2024-09-28,50000,12761176,20000,41568000
704600,10000532,1332,504600,131,2023-10-24,Lunas,2023-10-30,20000,9065734,10000,7104000
704601,10003499,4873,504601,522,2026-08-29,Lunas,2026-10-12,30000,5229956,50000,1092000
704602,10001107,9848,504602,311,2026-09-03,Lunas,2026-09-06,75000,13873222,20000,10519000
704603,10003892,7598,504603,678,2024-08-08,Belum Lunas,,30000,3962502,50000,7543000
704604,10003115,9248,504604,510,2026-07-27,Lunas,2026-08-18,20000,14790581,10000,71248000
704605,10003068,7497,504605,721,2026-05-20,Lunas,2026-06-13,30000,8968392,10000,1171000
704606,10009889,4729,504606,485,2026-03-14,Lunas,2026-05-07,20000,13795307,100000,11685000
704607,10002939,9068,504607,895,2025-04-21,Lunas,2025-05-10,50000,14036953,50000,14583000
704608,10003263,9424,504608,647,2025-09-25,Lunas,2025-10-18,30000,2794231,50000,2949000
704609,10004251,3591,504609,159,2025-06-06,Belum Lunas,,20000,5053676,100000,8593000
704610,10001474,6892,504610,971,2026-12-28,Lunas,2027-01-20,30000,9973874,100000,58008000
704611,10003772,7094,504611,733,2026-03-16,Lunas,2026-05-07,50000,2031588,100000,6505000
704612,10002504,8213,504612,491,2026-12-17,Lunas,2027-01-12,20000,5873173,10000,8036000
704613,10007548,1268,504613,301,2025-06-21,Lunas,2025-06-28,50000,8615807,20000,5075000
704614,10007597,1581,504614,124,2025-11-05,Lunas,2025-12-14,75000,7612030,50000,1302000
704615,10008768,2415,504615,958,2024-05-01,Lunas,2024-05-27,20000,7403457,10000,1964000
704616,10001534,2520,504616,188,2025-04-18,Lunas,2025-05-22,75000,1004708,20000,47352000
704617,10001421,9310,504617,277,2025-09-29,Lunas,2025-10-29,20000,8930475,100000,8531000
704618,10000518,8214,504618,600,2026-12-29,Sebagian,2027-02-08,30000,10345740,100000,5967000
704619,10004878,1047,504619,321,2024-03-04,Lunas,2024-04-14,30000,9311458,10000,8561000
704620,10008925,5229,504620,522,2026-03-24,Lunas,2026-05-20,50000,1195603,20000,6172000
704621,10000446,1842,504621,756,2026-01-04,Lunas,2026-01-24,75000,11530920,20000,10054000
704622,10007984,6003,504622,789,2026-04-08,Lunas,2026-04-27,75000,6139810,50000,14144000
704623,10008860,8272,504623,944,2026-03-02,Lunas,2026-03-28,30000,14367521,50000,675000
