Penagihan_ID,NIK,LH_ID,Kasus_ID,Staf_ID,Tgl_Penagihan,Status_Penagihan,Tgl_Bayar,Biaya_Admin,Biaya_PendaftaranPgd,Biaya_SalinanPts,Biaya_Layanan_Hukum
70613,100335,242,50613,356,2025-01-25,Lunas,2025-02-12,50000,2136283,20000,23670804
70614,100721,839,50614,919,2025-12-21,Lunas,2026-01-16,20000,1118267,20000,8378634
70615,100826,760,50615,51,2024-10-04,Lunas,2024-10-10,50000,2295739,10000,8862103
70616,100942,648,50616,7,2025-10-07,Belum Lunas,,50000,1808057,50000,5819729
70617,100012,952,50617,461,2025-07-01,Lunas,2025-07-21,50000,2605677,50000,12588877
70618,100142,603,50618,294,2024-11-03,Lunas,2024-11-21,50000,4803512,50000,9568001
70619,100188,397,50619,673,2025-03-01,Lunas,2025-03-08,20000,2251043,50000,7883819
70620,100305,18,50620,219,2025-06-01,Lunas,2025-06-19,30000,286983,20000,5211176
70621,100342,630,50621,362,2025-10-26,Belum Lunas,,30000,4367038,10000,3975923
70622,100666,259,50622,435,2025-11-17,Lunas,2025-12-07,20000,3873716,50000,6565844
70623,100572,612,50623,421,2025-06-01,Lunas,2025-06-20,20000,874134,50000,9058884
70624,100863,648,50624,300,2025-06-23,Belum Lunas,,20000,276240,10000,5819729
70625,100441,512,50625,307,2025-11-18,Lunas,2025-11-30,30000,1869783,10000,21286033
70626,100486,539,50626,588,2025-02-16,Lunas,2025-02-23,50000,1981158,10000,43967739
70627,100341,172,50627,119,2025-12-19,Lunas,2026-01-03,50000,2051165,50000,2776242
70628,100358,759,50628,529,2024-03-23,Lunas,2024-04-13,20000,3600825,50000,2695419
70629,100293,209,50629,196,2025-07-03,Lunas,2025-07-29,30000,3400293,10000,9589399
70630,100670,218,50630,572,2025-05-16,Belum Lunas,,30000,741548,10000,9966520
70631,100271,689,50631,993,2025-05-04,Lunas,2025-05-15,50000,4961572,10000,3061265
70632,100828,398,50632,166,2025-01-03,Belum Lunas,,50000,1067192,10000,45158366
70633,100997,311,50633,198,2025-12-18,Belum Lunas,,20000,3525718,50000,7350363
70634,100808,834,50634,67,2024-05-02,Lunas,2024-05-28,30000,4787736,20000,3564713
70635,100944,686,50635,247,2025-10-16,Lunas,2025-11-06,20000,4013341,50000,28582818
70636,100171,820,50636,726,2025-07-23,Lunas,2025-07-25,30000,2312498,10000,3325829
70637,100843,431,50637,846,2025-03-24,Lunas,2025-04-16,50000,2164073,50000,1067030
70638,100393,947,50638,877,2025-02-10,Lunas,2025-02-16,20000,1340866,50000,9775284
70639,100071,492,50639,900,2025-07-21,Lunas,2025-07-21,30000,118306,10000,5585050
70640,100029,430,50640,589,2025-11-13,Lunas,2025-12-12,50000,4803347,20000,1099620
70641,100212,192,50641,386,2025-08-20,Belum Lunas,,20000,1774106,20000,4068302
70642,100557,920,50642,352,2025-06-18,Lunas,2025-06-18,30000,444580,10000,6457701
70643,100084,392,50643,423,2025-09-06,Lunas,2025-09-15,20000,959097,50000,1293782
70644,100570,962,50644,773,2025-11-23,Lunas,2025-12-15,50000,3426602,20000,6834210
70645,100294,735,50645,277,2025-10-11,Lunas,2025-10-31,30000,2523317,10000,7189870
70646,100926,849,50646,249,2024-08-16,Lunas,2024-08-31,20000,163286,20000,28234720
70647,100709,876,50647,942,2024-05-17,Lunas,2024-05-29,20000,4612148,10000,28840313
70648,100769,57,50648,101,2025-12-24,Lunas,2026-01-09,30000,2858044,10000,29927577
70649,100117,675,50649,192,2025-01-04,Lunas,2025-02-02,30000,2783276,10000,1700149
70650,100446,341,50650,535,2025-08-18,Lunas,2025-09-09,30000,4810377,20000,8138285
70651,100525,480,50651,406,2025-09-03,Lunas,2025-09-15,50000,1227247,50000,7525039
70652,100789,303,50652,377,2025-04-25,Lunas,2025-05-06,20000,2588114,20000,7971841
70653,100164,409,50653,450,2025-01-13,Lunas,2025-02-08,50000,3335906,50000,13509322
70654,100381,922,50654,275,2024-11-13,Lunas,2024-12-03,20000,1540347,10000,5646680
70655,100521,535,50655,860,2025-08-30,Lunas,2025-09-26,20000,2502779,10000,1661147
70656,100042,82,50656,319,2025-10-16,Lunas,2025-10-19,30000,2829265,10000,1925043
70657,100444,962,50657,293,2025-08-11,Lunas,2025-08-23,20000,2518153,50000,6834210
70658,100262,944,50658,467,2025-02-09,Lunas,2025-02-18,20000,2465649,10000,7249873
70659,100992,419,50659,652,2025-11-12,Belum Lunas,,30000,4807225,20000,21644245
70660,100227,136,50660,950,2025-01-26,Lunas,2025-02-03,30000,3985549,20000,5057489
70661,100744,879,50661,777,2025-03-15,Belum Lunas,,20000,437251,50000,1281423
70662,100323,192,50662,75,2025-09-18,Lunas,2025-10-17,20000,2277649,20000,4068302
70663,100088,562,50663,421,2025-09-21,Belum Lunas,,50000,4941103,10000,37540550
70664,100478,765,50664,262,2025-07-19,Lunas,2025-08-07,20000,2930939,50000,17188271
70665,100029,430,50665,788,2025-09-08,Lunas,2025-10-05,20000,4399889,10000,1099620
70666,100250,132,50666,938,2025-07-12,Lunas,2025-08-08,50000,3019153,20000,5415914
70667,100355,161,50667,219,2025-10-07,Lunas,2025-11-04,30000,1731260,20000,8117452
70668,100415,720,50668,553,2025-06-03,Lunas,2025-06-08,20000,1343401,50000,9096804
70669,100450,804,50669,749,2025-12-30,Lunas,2026-01-14,20000,4552904,10000,1348459
70670,100166,907,50670,817,2025-01-09,Lunas,2025-01-23,20000,3734274,10000,3375954
70671,100324,563,50671,510,2025-07-22,Lunas,2025-08-11,50000,673896,10000,20036753
70672,100505,550,50672,777,2025-02-22,Lunas,2025-03-06,50000,1399959,50000,8078368
70673,100663,637,50673,424,2025-10-04,Lunas,2025-10-26,30000,3171779,20000,8937230
70674,100341,172,50674,273,2024-09-10,Lunas,2024-09-10,30000,2070967,20000,2776242
70675,100982,173,50675,624,2025-09-10,Lunas,2025-09-14,50000,2563754,50000,620746
70676,100254,503,50676,550,2025-08-22,Lunas,2025-09-14,30000,654842,10000,24840820
70677,100447,603,50677,985,2025-12-27,Lunas,2026-01-06,30000,1156510,20000,9568001
70678,100679,437,50678,909,2024-09-19,Lunas,2024-10-15,20000,3736205,20000,2852972
70679,100653,910,50679,311,2025-01-17,Lunas,2025-01-20,30000,2736077,10000,13997345
70680,100209,585,50680,670,2025-01-28,Belum Lunas,,50000,4197457,50000,3185430
70681,100696,176,50681,600,2025-10-31,Lunas,2025-11-12,20000,677822,10000,22649795
70682,100809,551,50682,306,2025-06-08,Lunas,2025-06-20,20000,1743217,20000,1461727
70683,100942,648,50683,674,2025-12-23,Lunas,2026-01-03,50000,4788924,20000,5819729
70684,100361,974,50684,272,2025-06-07,Lunas,2025-06-23,50000,3847949,50000,16393888
70685,100965,711,50685,521,2025-04-19,Lunas,2025-04-22,30000,2181417,50000,17566630
70686,100528,61,50686,407,2025-02-20,Lunas,2025-03-20,30000,4000143,20000,11431734
70687,100660,95,50687,408,2025-09-18,Lunas,2025-09-28,20000,4377559,10000,26857292
70688,100920,239,50688,200,2025-01-18,Lunas,2025-02-06,20000,1119024,50000,7175304
70689,100015,179,50689,979,2025-11-03,Lunas,2025-12-01,30000,2003191,20000,3300984
70690,100869,246,50690,796,2025-11-23,Lunas,2025-12-09,30000,4681594,20000,27435661
70691,100605,743,50691,677,2025-11-09,Lunas,2025-12-01,50000,4633408,50000,1026792
70692,100936,322,50692,992,2025-09-17,Lunas,2025-09-22,30000,1198206,20000,38244290
70693,100872,219,50693,703,2025-11-19,Lunas,2025-11-20,20000,3652514,10000,5671490
70694,100275,499,50694,210,2025-03-11,Belum Lunas,,20000,2145733,20000,2123275
70695,100872,219,50695,165,2025-02-04,Lunas,2025-02-26,20000,4835084,20000,5671490
70696,100735,656,50696,514,2025-12-13,Lunas,2025-12-17,50000,1404859,20000,1876523
70697,100331,147,50697,136,2025-12-07,Lunas,2026-01-03,30000,530472,10000,2661663
70698,100079,282,50698,229,2024-12-13,Lunas,2024-12-19,50000,1209904,10000,1712902
70699,100912,497,50699,883,2025-10-30,Lunas,2025-11-05,20000,1718128,50000,43255740
70700,100514,230,50700,134,2025-11-29,Lunas,2025-12-04,50000,888386,50000,5886898
70701,100759,374,50701,474,2025-01-02,Lunas,2025-01-24,50000,3450929,20000,7978811
70702,100665,865,50702,462,2024-12-23,Lunas,2025-01-08,30000,4816579,50000,24532016
70703,100067,723,50703,644,2024-03-15,Belum Lunas,,30000,4467697,10000,39917001
70704,100204,955,50704,607,2025-12-27,Lunas,2026-01-15,50000,3554046,50000,28346459
70705,100492,895,50705,839,2025-12-28,Lunas,2026-01-08,50000,4463739,20000,13242962
70706,100314,281,50706,947,2025-11-24,Lunas,2025-12-22,50000,4823846,20000,1643822
70707,100681,96,50707,430,2025-10-25,Lunas,2025-11-21,20000,1024607,20000,4167062
70708,100743,415,50708,711,2025-06-15,Lunas,2025-06-18,20000,4379335,20000,9599519
70709,100784,381,50709,628,2025-12-04,Lunas,2025-12-19,30000,4599672,50000,40516497
70710,100302,909,50710,974,2025-11-10,Belum Lunas,,30000,3777382,20000,48317491
70711,100006,494,50711,783,2025-06-01,Lunas,2025-06-09,50000,1703096,10000,7257996
70712,100620,742,50712,53,2025-06-06,Lunas,2025-06-17,50000,2392425,10000,775566
70713,100333,641,50713,665,2024-09-15,Lunas,2024-10-03,20000,1129747,20000,6030611
70714,100872,219,50714,30,2024-07-08,Belum Lunas,,50000,1038763,20000,5671490
70715,100883,505,50715,265,2025-08-30,Lunas,2025-09-05,20000,1902739,20000,2992230
70716,100127,998,50716,430,2025-08-16,Lunas,2025-08-26,30000,4927900,50000,3421401
70717,100475,154,50717,371,2025-08-23,Lunas,2025-09-04,20000,4728820,10000,2629996
70718,100275,499,50718,711,2024-10-15,Lunas,2024-10-15,30000,2276269,10000,2123275
70719,100822,197,50719,129,2024-11-14,Lunas,2024-12-02,50000,872927,50000,21968305
70720,100831,196,50720,151,2025-09-21,Lunas,2025-09-22,30000,4117898,50000,6504131
70721,100116,182,50721,665,2025-06-02,Lunas,2025-06-19,50000,1981102,20000,7726564
70722,100848,801,50722,41,2025-12-12,Lunas,2026-01-07,30000,444454,10000,6563961
70723,100384,482,50723,542,2024-11-19,Lunas,2024-12-07,30000,1544966,10000,8528981
70724,100411,959,50724,74,2025-06-29,Lunas,2025-07-15,20000,1308809,50000,2635550
70725,100568,931,50725,881,2025-01-12,Lunas,2025-01-31,50000,1304869,50000,2612774
70726,100068,492,50726,303,2025-08-20,Belum Lunas,,20000,102750,10000,5585050
70727,100304,296,50727,748,2024-06-21,Belum Lunas,,30000,577273,20000,4076756
70728,100435,250,50728,162,2025-05-31,Lunas,2025-06-06,30000,4158397,10000,6861009
70729,100053,137,50729,112,2025-11-16,Lunas,2025-12-09,50000,3023222,20000,5313229
70730,100725,32,50730,693,2025-07-29,Lunas,2025-08-26,50000,2882165,50000,1080001
70731,100025,619,50731,443,2025-05-11,Lunas,2025-05-24,20000,1019051,50000,37078779
70732,100685,311,50732,111,2025-12-26,Lunas,2026-01-14,30000,4692726,50000,7350363
70733,100230,126,50733,212,2025-12-28,Lunas,2026-01-17,50000,3657879,50000,5108979
70734,100361,974,50734,772,2025-07-18,Lunas,2025-08-15,20000,2425199,50000,16393888
70735,100279,340,50735,886,2025-07-27,Lunas,2025-08-04,50000,4532311,20000,8742183
70736,100450,804,50736,188,2025-08-15,Lunas,2025-08-20,20000,1593562,20000,1348459
70737,100052,595,50737,979,2024-11-02,Belum Lunas,,50000,2749408,20000,2645829
70738,100107,941,50738,154,2025-08-07,Lunas,2025-08-11,20000,3272995,10000,735539
70739,100434,842,50739,348,2024-09-16,Lunas,2024-10-11,20000,4935000,10000,7759846
70740,100580,718,50740,410,2025-12-26,Lunas,2025-12-31,50000,1525193,10000,778195
70741,100654,232,50741,150,2025-05-05,Lunas,2025-05-21,50000,1634824,50000,11122160
70742,100568,931,50742,37,2025-02-14,Belum Lunas,,50000,2766127,20000,2612774
70743,100609,858,50743,400,2024-12-05,Lunas,2024-12-26,20000,1706761,50000,6067227
70744,100460,947,50744,176,2025-12-30,Lunas,2026-01-13,30000,2772510,50000,9775284
70745,100953,847,50745,454,2025-04-06,Lunas,2025-04-19,20000,1846434,50000,18009562
70746,100145,198,50746,632,2024-12-29,Belum Lunas,,50000,1275257,10000,8771513
70747,100677,559,50747,874,2025-04-07,Lunas,2025-05-03,20000,747405,50000,39818744
70748,100726,293,50748,395,2025-02-14,Belum Lunas,,30000,4390472,10000,6878894
70749,100594,942,50749,440,2025-12-27,Lunas,2026-01-01,30000,1500240,50000,4494443
70750,100671,817,50750,238,2024-03-28,Lunas,2024-04-10,30000,3077128,20000,2664240
70751,100628,937,50751,962,2025-05-25,Lunas,2025-06-14,30000,4948766,20000,1903195
70752,100971,846,50752,17,2025-07-30,Lunas,2025-08-18,30000,3444234,10000,31772507
70753,100787,657,50753,241,2025-09-13,Lunas,2025-10-07,30000,1189415,50000,33804884
70754,100928,690,50754,176,2025-11-04,Lunas,2025-12-03,30000,3272735,20000,2999652
70755,100039,756,50755,944,2025-12-08,Lunas,2025-12-24,50000,2304839,10000,14472216
70756,100626,290,50756,809,2025-11-14,Lunas,2025-12-12,20000,3625942,20000,4682974
70757,100247,409,50757,473,2025-07-05,Belum Lunas,,20000,2493227,50000,13509322
70758,100383,805,50758,993,2025-09-21,Lunas,2025-10-11,30000,2353142,10000,34422622
70759,100417,691,50759,249,2025-12-03,Lunas,2025-12-16,20000,466797,10000,23960149
70760,100255,69,50760,181,2025-07-30,Lunas,2025-08-22,30000,1799592,50000,1565457
70761,100741,156,50761,564,2025-09-13,Lunas,2025-09-17,30000,4926312,20000,41648471
70762,100992,419,50762,769,2025-11-11,Lunas,2025-12-04,50000,2513396,20000,21644245
70763,100606,891,50763,294,2024-10-22,Lunas,2024-11-10,20000,1655590,10000,28254963
70764,100812,356,50764,597,2024-12-12,Lunas,2025-01-05,50000,1638431,50000,5316830
70765,100193,253,50765,888,2025-12-23,Lunas,2025-12-27,20000,3581283,50000,1370969
70766,100902,839,50766,461,2025-07-06,Lunas,2025-07-11,30000,3691123,20000,8378634
70767,100109,275,50767,567,2025-11-05,Lunas,2025-12-01,50000,3064828,50000,46127989
70768,100331,147,50768,550,2024-10-12,Lunas,2024-10-21,30000,4032738,10000,2661663
70769,100612,252,50769,420,2025-12-21,Lunas,2025-12-21,30000,3058080,20000,7425316
70770,100825,695,50770,34,2025-03-10,Lunas,2025-03-15,30000,2833429,50000,1256616
70771,100900,50,50771,251,2025-12-10,Lunas,2026-01-06,30000,2415137,20000,6994352
70772,100328,542,50772,695,2025-06-29,Lunas,2025-07-20,50000,4186395,10000,3650378
70773,100301,839,50773,573,2025-11-24,Lunas,2025-12-16,20000,3104158,20000,8378634
70774,100600,41,50774,175,2025-05-25,Lunas,2025-06-22,50000,4491340,50000,7386377
70775,100211,604,50775,920,2025-03-13,Lunas,2025-03-27,50000,899822,20000,38310121
70776,100722,196,50776,930,2025-12-01,Belum Lunas,,50000,3472666,20000,6504131
70777,100311,365,50777,216,2025-07-07,Belum Lunas,,30000,1718776,20000,5935020
70778,100868,554,50778,248,2025-04-27,Lunas,2025-05-23,50000,4689651,50000,3129122
70779,100933,296,50779,685,2024-09-26,Lunas,2024-09-28,50000,136106,20000,4076756
70780,100005,397,50780,645,2024-05-06,Lunas,2024-05-26,50000,3830043,50000,7883819
70781,100990,131,50781,143,2025-12-23,Lunas,2026-01-09,50000,3330499,10000,9788856
70782,100166,907,50782,489,2025-11-05,Lunas,2025-11-24,30000,3646059,20000,3375954
70783,100875,201,50783,617,2025-05-25,Belum Lunas,,50000,4487950,20000,7402789
70784,100769,57,50784,731,2025-01-13,Lunas,2025-02-11,50000,4104514,50000,29927577
70785,100765,854,50785,86,2025-12-20,Lunas,2025-12-27,20000,4989253,50000,39370223
70786,100439,893,50786,159,2025-12-26,Lunas,2025-12-28,50000,1490536,50000,19071038
70787,100744,879,50787,311,2025-07-03,Lunas,2025-07-29,50000,1172789,10000,1281423
70788,100477,577,50788,988,2025-06-12,Lunas,2025-06-24,50000,3503260,50000,1770846
70789,100483,261,50789,607,2025-11-03,Lunas,2025-11-09,50000,4258602,20000,2438935
70790,100918,664,50790,198,2025-06-02,Belum Lunas,,30000,222235,10000,7181681
70791,100498,510,50791,390,2024-06-14,Lunas,2024-07-02,50000,1766362,50000,40802510
70792,100787,657,50792,888,2025-05-05,Lunas,2025-06-02,30000,3552846,20000,33804884
70793,100844,900,50793,714,2024-09-18,Belum Lunas,,30000,484764,50000,39397899
70794,100029,430,50794,161,2025-10-18,Lunas,2025-10-25,20000,908985,10000,1099620
70795,100214,326,50795,650,2025-10-26,Lunas,2025-11-10,50000,2815580,10000,1642629
70796,100564,584,50796,66,2025-09-13,Lunas,2025-10-09,20000,2894461,50000,1367792
70797,100065,315,50797,427,2025-12-27,Lunas,2026-01-25,50000,2269081,20000,9978048
70798,100540,97,50798,266,2025-09-02,Lunas,2025-09-17,50000,599811,50000,4577736
70799,100881,679,50799,698,2025-07-25,Belum Lunas,,20000,2720088,20000,6320101
70800,100509,887,50800,850,2025-09-18,Lunas,2025-10-03,20000,2763918,20000,2687374
70801,100961,447,50801,516,2025-08-08,Lunas,2025-08-16,30000,1741954,20000,5957116
70802,100860,561,50802,141,2024-09-22,Belum Lunas,,30000,3825787,50000,18803904
70803,100124,310,50803,311,2025-03-12,Lunas,2025-03-14,50000,3135137,10000,46984803
70804,100477,577,50804,909,2025-11-24,Lunas,2025-12-20,30000,2392108,10000,1770846
70805,100231,38,50805,544,2025-06-10,Belum Lunas,,20000,4773734,50000,32279777
70806,100626,290,50806,57,2024-10-20,Lunas,2024-10-31,50000,1627329,10000,4682974
70807,100983,669,50807,637,2024-05-07,Lunas,2024-05-10,20000,2830196,20000,1491936
70808,100407,883,50808,389,2025-12-26,Lunas,2026-01-16,20000,1731090,20000,9470335
70809,100966,422,50809,241,2025-06-30,Lunas,2025-07-17,50000,3121050,20000,34431200
70810,100883,505,50810,45,2025-12-23,Belum Lunas,,50000,1947910,50000,2992230
70811,100470,403,50811,150,2025-11-22,Lunas,2025-11-23,20000,2220024,50000,1785299
70812,100179,731,50812,845,2025-12-19,Lunas,2025-12-21,30000,271287,20000,42714646
70813,100188,397,50813,277,2024-12-02,Lunas,2024-12-26,50000,3002681,10000,7883819
70814,100058,645,50814,549,2025-06-26,Lunas,2025-06-28,20000,2310545,20000,1426132
70815,100371,580,50815,127,2024-08-07,Belum Lunas,,30000,4066875,10000,5424534
70816,100077,490,50816,155,2025-05-07,Lunas,2025-05-11,50000,2385779,50000,47045421
70817,100586,751,50817,795,2025-12-28,Belum Lunas,,30000,3288569,20000,4630400
70818,100660,95,50818,527,2025-07-15,Lunas,2025-07-26,20000,3454580,20000,26857292
70819,100654,232,50819,609,2025-11-10,Lunas,2025-11-23,30000,2095244,20000,11122160
70820,100749,53,50820,992,2025-07-26,Lunas,2025-08-21,50000,2732404,20000,33963917
70821,100605,743,50821,190,2025-07-24,Belum Lunas,,20000,3810083,50000,1026792
70822,100745,916,50822,520,2025-08-02,Lunas,2025-08-18,50000,2896600,50000,1701346
70823,100962,224,50823,637,2025-06-28,Lunas,2025-07-11,50000,656788,50000,8224008
70824,100091,476,50824,838,2024-09-20,Lunas,2024-09-20,30000,2142163,20000,16684452
70825,100296,897,50825,212,2024-09-01,Lunas,2024-09-02,50000,2736342,50000,904290
70826,100155,254,50826,826,2025-12-08,Lunas,2025-12-22,30000,1711620,10000,38660393
70827,100888,890,50827,580,2025-11-03,Lunas,2025-11-21,30000,2511299,10000,2087340
70828,100059,314,50828,559,2025-10-23,Lunas,2025-11-09,20000,3742976,20000,3443676
70829,100330,562,50829,255,2025-08-07,Lunas,2025-08-16,30000,536899,20000,37540550
70830,100936,322,50830,328,2025-02-06,Lunas,2025-02-12,30000,3527178,50000,38244290
70831,100074,552,50831,444,2025-05-07,Lunas,2025-05-25,50000,3860570,10000,1788013
70832,100100,958,50832,306,2025-11-21,Belum Lunas,,30000,2516755,10000,32145198
70833,100305,18,50833,792,2025-03-23,Lunas,2025-04-12,20000,466753,50000,5211176
70834,100209,585,50834,81,2025-11-12,Lunas,2025-11-15,50000,527246,20000,3185430
70835,100690,44,50835,378,2025-01-07,Lunas,2025-01-11,20000,3683496,10000,35898614
70836,100314,281,50836,13,2025-09-14,Lunas,2025-09-25,30000,667603,10000,1643822
70837,100662,586,50837,110,2025-10-30,Belum Lunas,,20000,1812211,20000,35642254
70838,100496,739,50838,325,2025-05-14,Lunas,2025-05-19,20000,3756404,20000,30113132
70839,100033,455,50839,344,2025-11-28,Lunas,2025-12-09,50000,1433202,10000,1096592
70840,100162,523,50840,285,2025-06-18,Belum Lunas,,50000,3426590,50000,6765148
70841,100653,910,50841,80,2025-12-01,Lunas,2025-12-16,50000,227172,10000,13997345
70842,100353,507,50842,163,2025-11-09,Lunas,2025-11-26,20000,1294408,10000,38720149
70843,100437,815,50843,876,2025-08-21,Lunas,2025-09-07,50000,1408475,50000,3630635
70844,100317,696,50844,984,2025-02-22,Belum Lunas,,50000,411093,10000,36701572
70845,100542,898,50845,710,2024-08-29,Lunas,2024-09-11,20000,350975,50000,1026131
70846,100750,90,50846,556,2025-06-13,Lunas,2025-07-12,30000,4683415,50000,1222440
70847,100562,618,50847,423,2025-01-08,Lunas,2025-01-10,20000,1385824,50000,5156705
70848,100410,318,50848,192,2025-11-10,Lunas,2025-11-23,50000,4895843,10000,7660519
70849,100173,567,50849,7,2025-02-25,Lunas,2025-03-24,50000,4763157,50000,1315418
70850,100949,341,50850,135,2024-11-19,Lunas,2024-11-25,20000,1894300,10000,8138285
70851,100703,840,50851,130,2025-12-28,Lunas,2025-12-30,30000,2177908,10000,13878596
70852,100507,826,50852,879,2025-09-06,Lunas,2025-09-08,30000,608663,20000,1245728
70853,100666,259,50853,531,2025-10-20,Lunas,2025-11-09,50000,3470944,10000,6565844
70854,100562,618,50854,991,2025-11-24,Lunas,2025-12-21,50000,1843625,50000,5156705
70855,100936,322,50855,722,2025-05-01,Lunas,2025-05-27,20000,1668926,50000,38244290
70856,100661,270,50856,496,2025-10-10,Lunas,2025-11-08,50000,3686999,10000,2508997
70857,100495,488,50857,575,2025-03-19,Lunas,2025-03-29,20000,3574992,10000,619715
70858,100733,11,50858,177,2024-11-01,Lunas,2024-11-01,20000,4873386,20000,5909082
70859,100831,196,50859,894,2025-12-10,Lunas,2025-12-12,30000,4373363,50000,6504131
70860,100640,909,50860,241,2025-12-03,Lunas,2025-12-05,50000,530434,50000,48317491
70861,100677,559,50861,740,2025-12-23,Lunas,2026-01-07,20000,4393730,20000,39818744
70862,100450,804,50862,910,2025-11-10,Lunas,2025-11-18,30000,1448722,10000,1348459
70863,100299,531,50863,530,2025-08-03,Lunas,2025-08-17,30000,1055880,50000,42652228
70864,100197,437,50864,545,2024-08-09,Lunas,2024-08-16,20000,2624331,50000,2852972
70865,100488,196,50865,229,2025-12-13,Lunas,2025-12-16,20000,1998300,20000,6504131
70866,100485,489,50866,381,2025-11-15,Lunas,2025-12-10,30000,3548441,50000,3983678
70867,100187,913,50867,969,2025-10-30,Lunas,2025-10-30,30000,2407941,50000,2255630
70868,100721,839,50868,453,2025-02-26,Lunas,2025-03-25,30000,2616589,20000,8378634
70869,100708,187,50869,512,2024-11-07,Lunas,2024-11-08,50000,917038,10000,2124880
70870,100284,78,50870,394,2025-11-19,Lunas,2025-11-22,30000,2111539,10000,1594766
70871,100043,184,50871,275,2025-08-07,Belum Lunas,,20000,2790739,50000,1933074
70872,100311,365,50872,235,2025-04-25,Lunas,2025-05-10,50000,2931238,50000,5935020
70873,100324,563,50873,352,2024-11-12,Belum Lunas,,30000,829701,20000,20036753
70874,100866,518,50874,607,2025-12-26,Lunas,2026-01-15,30000,4635057,20000,2656667
70875,100607,486,50875,291,2025-02-02,Belum Lunas,,20000,3546419,50000,8238227
70876,100569,838,50876,525,2025-12-10,Lunas,2025-12-15,30000,1888024,50000,1401667
70877,100050,13,50877,367,2025-08-09,Belum Lunas,,50000,3605353,20000,7840671
70878,100810,693,50878,779,2025-11-23,Belum Lunas,,30000,2922691,50000,8106173
70879,100699,876,50879,843,2024-07-10,Lunas,2024-08-07,20000,1110077,50000,28840313
70880,100830,678,50880,233,2025-08-29,Lunas,2025-09-26,30000,3040086,20000,1446980
70881,100651,603,50881,135,2025-10-21,Lunas,2025-10-24,20000,4010018,10000,9568001
70882,100537,231,50882,73,2025-08-16,Lunas,2025-09-04,30000,2693347,50000,14995684
70883,100979,586,50883,816,2025-11-14,Lunas,2025-11-17,20000,2544136,20000,35642254
70884,100935,818,50884,889,2025-11-03,Belum Lunas,,30000,3291454,10000,8143577
70885,100118,476,50885,852,2025-11-29,Belum Lunas,,50000,3800770,20000,16684452
70886,100612,252,50886,807,2025-02-06,Lunas,2025-03-07,30000,401579,10000,7425316
70887,100081,803,50887,312,2025-12-27,Lunas,2026-01-22,30000,949451,10000,8006674
70888,100472,537,50888,996,2025-11-06,Lunas,2025-11-10,50000,2884321,20000,5871014
70889,100035,58,50889,446,2025-06-06,Belum Lunas,,20000,3192185,10000,652751
70890,100644,283,50890,233,2025-01-09,Belum Lunas,,50000,3839438,10000,43085394
70891,100540,97,50891,102,2025-07-24,Lunas,2025-08-20,50000,3045310,20000,4577736
70892,100361,974,50892,622,2025-03-27,Lunas,2025-04-23,30000,1799346,10000,16393888
70893,100510,686,50893,121,2025-09-18,Lunas,2025-09-22,30000,4208417,20000,28582818
70894,100297,874,50894,574,2025-07-30,Belum Lunas,,30000,762904,10000,2185800
70895,100048,240,50895,187,2025-10-03,Belum Lunas,,30000,253928,50000,8705964
70896,100774,126,50896,190,2024-07-05,Lunas,2024-07-08,20000,2189399,50000,5108979
70897,100136,651,50897,647,2025-08-25,Belum Lunas,,30000,1254738,10000,27809215
70898,100214,326,50898,854,2025-10-15,Lunas,2025-10-15,50000,889427,50000,1642629
70899,100189,465,50899,169,2025-02-16,Belum Lunas,,20000,2391370,50000,798274
70900,100186,817,50900,674,2025-12-23,Lunas,2026-01-14,20000,2201575,50000,2664240
70901,100682,370,50901,942,2024-09-19,Lunas,2024-10-09,50000,2437729,50000,718503
70902,100228,508,50902,523,2025-12-27,Lunas,2026-01-05,50000,486866,20000,1006474
70903,100281,516,50903,348,2024-12-16,Lunas,2025-01-04,50000,3724934,10000,22008052
70904,100304,296,50904,204,2025-10-18,Lunas,2025-11-10,30000,3328302,50000,4076756
70905,100170,331,50905,57,2025-08-10,Lunas,2025-08-27,20000,2443095,50000,8509522
70906,100062,551,50906,910,2025-09-12,Lunas,2025-09-25,50000,248305,50000,1461727
70907,101000,542,50907,822,2025-09-27,Lunas,2025-10-22,50000,833634,10000,3650378
70908,100500,314,50908,313,2025-11-06,Lunas,2025-11-12,20000,355481,10000,3443676
70909,100264,665,50909,248,2025-07-30,Lunas,2025-08-15,30000,4912724,20000,1153536
70910,100513,16,50910,14,2024-08-09,Lunas,2024-09-05,30000,3143467,20000,46072672
70911,100742,919,50911,193,2024-12-06,Lunas,2024-12-21,30000,2435141,10000,1595533
70912,100043,184,50912,646,2025-06-13,Belum Lunas,,30000,155556,20000,1933074
70913,100760,505,50913,445,2025-10-13,Lunas,2025-10-26,20000,995972,10000,2992230
70914,100342,630,50914,448,2025-12-30,Lunas,2026-01-12,20000,2682027,20000,3975923
70915,100712,330,50915,483,2025-03-17,Lunas,2025-03-28,20000,2357225,20000,12384322
70916,100989,833,50916,460,2025-09-26,Lunas,2025-10-22,50000,4534091,50000,1572042
70917,100927,627,50917,834,2025-06-13,Lunas,2025-07-08,20000,262665,50000,13993592
70918,100633,647,50918,804,2025-12-04,Lunas,2025-12-26,30000,1030045,10000,7765171
