Kasus_ID,Perkara_Kasus,Deskripsi_Kasus,NIK,Pengacara_ID,Staf_ID,Tgl_Daftar,Tgl_Mulai,Tgl_Selesai,Hasil,Status_Kasus
50332,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50332 untuk NIK 100877,100877,735,287,2024-02-19,2025-04-05,2025-12-19,Menang,Selesai
50333,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50333 untuk NIK 100675,100675,788,6,2024-10-19,2025-02-02,,,Proses
50334,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50334 untuk NIK 100267,100267,830,115,2024-04-02,2025-09-03,,,Pending
50335,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50335 untuk NIK 100712,100712,414,877,2024-08-10,2025-08-09,,,Pending
50336,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50336 untuk NIK 100277,100277,497,676,2025-05-31,2025-06-30,2025-08-21,Kalah,Selesai
50337,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50337 untuk NIK 100494,100494,513,66,2024-09-09,2025-07-03,,,Proses
50338,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50338 untuk NIK 100807,100807,583,682,2025-04-19,2025-06-02,,,Proses
50339,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50339 untuk NIK 100371,100371,480,73,2024-03-18,2025-11-03,2025-12-08,Menang,Selesai
50340,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50340 untuk NIK 100188,100188,695,887,2025-04-07,2025-09-23,2025-11-04,Kalah,Selesai
50341,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50341 untuk NIK 100579,100579,306,902,2025-09-20,2025-11-14,2025-11-24,Menang,Selesai
50342,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50342 untuk NIK 100079,100079,674,513,2024-12-26,2025-03-22,,,Proses
50343,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50343 untuk NIK 100954,100954,738,458,2025-09-19,2025-12-01,,,Pending
50344,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50344 untuk NIK 100760,100760,100,207,2024-05-01,2024-07-02,,,Pending
50345,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50345 untuk NIK 100368,100368,770,9,2024-09-03,2024-09-05,2025-01-30,Kalah,Selesai
50346,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50346 untuk NIK 100478,100478,638,136,2025-06-25,2025-10-03,2025-11-02,Menang,Selesai
50347,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50347 untuk NIK 100173,100173,390,675,2024-08-03,2024-08-29,2024-11-15,Menang,Selesai
50348,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50348 untuk NIK 100969,100969,211,167,2025-01-31,2025-02-07,2025-10-24,Kalah,Selesai
50349,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50349 untuk NIK 100280,100280,898,794,2025-09-12,2025-10-10,,,Proses
50350,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50350 untuk NIK 100283,100283,858,912,2025-01-07,2025-11-20,,,Proses
50351,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50351 untuk NIK 100544,100544,665,46,2025-05-19,2025-07-17,2025-10-17,Kalah,Selesai
50352,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50352 untuk NIK 100466,100466,495,498,2024-11-13,2025-07-09,,,Proses
50353,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50353 untuk NIK 100382,100382,767,278,2024-08-15,2025-07-13,,,Pending
50354,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50354 untuk NIK 100163,100163,298,795,2025-12-08,2025-12-21,,,Proses
50355,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50355 untuk NIK 100898,100898,847,924,2024-10-07,2025-06-09,,,Proses
50356,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50356 untuk NIK 100278,100278,164,347,2025-07-29,2025-12-20,,,Pending
50357,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50357 untuk NIK 100869,100869,238,875,2024-03-29,2024-09-05,2025-02-16,Kalah,Selesai
50358,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50358 untuk NIK 100970,100970,886,416,2025-04-11,2025-08-18,,,Pending
50359,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50359 untuk NIK 100596,100596,810,56,2024-09-12,2025-09-05,,,Pending
50360,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50360 untuk NIK 100826,100826,14,495,2024-06-22,2025-03-03,,,Proses
50361,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50361 untuk NIK 100446,100446,346,544,2025-09-05,2025-10-16,2025-11-27,Kalah,Selesai
50362,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50362 untuk NIK 100178,100178,183,659,2025-02-02,2025-02-23,,,Proses
50363,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50363 untuk NIK 100248,100248,776,807,2024-07-04,2024-08-13,2024-11-26,Menang,Selesai
50364,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50364 untuk NIK 100762,100762,541,785,2025-08-01,2025-12-20,,,Pending
50365,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50365 untuk NIK 100920,100920,70,926,2024-01-04,2024-05-09,,,Pending
50366,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50366 untuk NIK 100119,100119,197,558,2024-12-19,2024-12-27,,,Proses
50367,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50367 untuk NIK 100510,100510,888,610,2024-11-21,2025-06-27,,,Pending
50368,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50368 untuk NIK 100536,100536,37,327,2025-09-08,2025-12-27,,,Proses
50369,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50369 untuk NIK 100337,100337,26,722,2024-09-19,2025-10-25,2025-11-12,Damai,Selesai
50370,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50370 untuk NIK 100176,100176,82,172,2024-05-09,2024-09-15,,,Pending
50371,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50371 untuk NIK 100396,100396,815,803,2024-12-18,2025-02-23,2025-11-09,Menang,Selesai
50372,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50372 untuk NIK 100489,100489,113,492,2025-12-21,2025-12-26,,,Pending
50373,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50373 untuk NIK 100131,100131,202,536,2024-06-28,2024-11-05,,,Pending
50374,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50374 untuk NIK 100447,100447,649,492,2024-02-04,2025-02-10,,,Pending
50375,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50375 untuk NIK 100738,100738,671,286,2025-01-26,2025-06-20,2025-09-06,Menang,Selesai
50376,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50376 untuk NIK 100541,100541,788,654,2024-08-22,2025-11-21,2025-12-18,Damai,Selesai
50377,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50377 untuk NIK 100980,100980,855,297,2025-07-28,2025-08-08,,,Proses
50378,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50378 untuk NIK 100184,100184,753,969,2025-10-31,2025-11-09,,,Pending
50379,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50379 untuk NIK 100592,100592,832,214,2025-09-10,2025-12-08,2025-12-19,Damai,Selesai
50380,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50380 untuk NIK 100533,100533,203,649,2024-01-28,2024-09-26,,,Proses
50381,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50381 untuk NIK 100846,100846,784,894,2025-02-06,2025-03-21,2025-09-04,Menang,Selesai
50382,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50382 untuk NIK 100034,100034,409,409,2025-01-18,2025-05-08,,,Proses
50383,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50383 untuk NIK 100358,100358,16,575,2025-08-07,2025-12-21,,,Proses
50384,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50384 untuk NIK 100754,100754,378,809,2024-07-31,2025-08-14,,,Proses
50385,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50385 untuk NIK 100878,100878,439,870,2025-07-16,2025-08-02,2025-12-27,Kalah,Selesai
50386,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50386 untuk NIK 100584,100584,448,648,2025-12-29,2025-12-30,,,Proses
50387,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50387 untuk NIK 100799,100799,531,39,2024-01-03,2024-07-13,,,Pending
50388,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50388 untuk NIK 100437,100437,144,734,2025-07-05,2025-11-11,,,Pending
50389,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50389 untuk NIK 100467,100467,906,238,2025-09-02,2025-12-24,,,Pending
50390,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50390 untuk NIK 100409,100409,500,434,2025-12-17,2025-12-20,2025-12-28,Damai,Selesai
50391,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50391 untuk NIK 100714,100714,205,688,2025-10-19,2025-11-04,2025-11-13,Menang,Selesai
50392,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50392 untuk NIK 100916,100916,322,935,2025-12-23,2025-12-24,,,Proses
50393,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50393 untuk NIK 100635,100635,304,60,2024-03-08,2025-05-11,2025-10-22,Damai,Selesai
50394,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50394 untuk NIK 100345,100345,309,459,2025-01-11,2025-10-16,,,Proses
50395,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50395 untuk NIK 100310,100310,656,310,2025-07-07,2025-07-15,,,Pending
50396,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50396 untuk NIK 100795,100795,499,78,2025-05-20,2025-12-15,2025-12-26,Menang,Selesai
50397,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50397 untuk NIK 100640,100640,827,1,2025-01-22,2025-08-29,,,Proses
50398,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50398 untuk NIK 100103,100103,168,904,2024-07-31,2025-04-04,,,Pending
50399,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50399 untuk NIK 100100,100100,840,433,2024-11-29,2025-12-16,2025-12-29,Damai,Selesai
50400,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50400 untuk NIK 100387,100387,424,679,2025-01-21,2025-06-23,,,Proses
50401,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50401 untuk NIK 100317,100317,156,729,2025-06-20,2025-07-05,,,Proses
50402,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50402 untuk NIK 100064,100064,329,35,2024-03-08,2025-03-26,,,Proses
50403,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50403 untuk NIK 100381,100381,54,909,2024-03-11,2025-01-13,2025-12-15,Menang,Selesai
50404,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50404 untuk NIK 100675,100675,972,668,2024-07-22,2025-06-25,,,Proses
50405,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50405 untuk NIK 100603,100603,239,760,2024-05-14,2025-06-03,,,Proses
50406,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50406 untuk NIK 100601,100601,4,468,2025-06-01,2025-12-16,,,Pending
50407,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50407 untuk NIK 100380,100380,604,112,2024-11-16,2025-02-12,,,Pending
50408,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50408 untuk NIK 100559,100559,204,702,2025-10-12,2025-11-16,2025-12-01,Kalah,Selesai
50409,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50409 untuk NIK 100261,100261,363,223,2025-06-04,2025-07-20,2025-11-07,Damai,Selesai
50410,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50410 untuk NIK 100956,100956,291,19,2025-12-19,2025-12-29,,,Proses
50411,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50411 untuk NIK 100336,100336,468,523,2024-05-10,2024-11-05,,,Proses
50412,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50412 untuk NIK 100212,100212,10,124,2024-03-01,2024-04-16,2025-04-14,Kalah,Selesai
50413,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50413 untuk NIK 100681,100681,894,339,2025-09-18,2025-11-25,2025-12-07,Kalah,Selesai
50414,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50414 untuk NIK 100026,100026,665,916,2024-02-19,2025-08-05,,,Proses
50415,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50415 untuk NIK 100018,100018,380,850,2025-03-17,2025-06-23,,,Pending
50416,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50416 untuk NIK 100278,100278,992,344,2024-12-17,2025-04-29,,,Proses
50417,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50417 untuk NIK 100598,100598,125,312,2024-04-09,2025-03-10,2025-08-02,Menang,Selesai
50418,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50418 untuk NIK 100007,100007,93,447,2025-07-30,2025-09-10,,,Pending
50419,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50419 untuk NIK 100063,100063,936,613,2025-07-14,2025-09-01,,,Pending
50420,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50420 untuk NIK 100673,100673,492,289,2024-02-12,2025-07-10,2025-12-02,Damai,Selesai
50421,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50421 untuk NIK 100123,100123,661,683,2025-08-28,2025-11-01,2025-11-18,Kalah,Selesai
50422,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50422 untuk NIK 100467,100467,732,863,2024-08-29,2025-02-10,,,Proses
50423,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50423 untuk NIK 100588,100588,113,110,2025-07-11,2025-12-26,,,Pending
50424,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50424 untuk NIK 100475,100475,444,629,2024-01-02,2025-11-02,,,Pending
50425,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50425 untuk NIK 100373,100373,515,430,2025-12-21,2025-12-27,,,Proses
50426,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50426 untuk NIK 100502,100502,153,223,2025-03-07,2025-03-07,,,Pending
50427,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50427 untuk NIK 100691,100691,990,599,2024-12-03,2025-04-27,,,Proses
50428,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50428 untuk NIK 100981,100981,585,316,2024-11-26,2025-10-07,,,Pending
50429,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50429 untuk NIK 100639,100639,477,994,2024-03-27,2025-04-17,,,Proses
50430,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50430 untuk NIK 100578,100578,594,882,2025-12-29,2025-12-29,,,Pending
50431,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50431 untuk NIK 100897,100897,207,767,2025-09-21,2025-11-10,2025-11-22,Kalah,Selesai
50432,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50432 untuk NIK 100267,100267,184,956,2024-01-10,2025-09-09,,,Pending
50433,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50433 untuk NIK 100864,100864,245,469,2025-05-29,2025-11-18,2025-12-14,Damai,Selesai
50434,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50434 untuk NIK 100641,100641,229,962,2025-05-01,2025-07-04,,,Proses
50435,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50435 untuk NIK 100194,100194,825,639,2025-08-17,2025-11-19,2025-12-13,Damai,Selesai
50436,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50436 untuk NIK 100414,100414,971,272,2025-08-25,2025-11-18,,,Pending
50437,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50437 untuk NIK 100595,100595,671,585,2025-05-07,2025-09-05,,,Proses
50438,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50438 untuk NIK 100067,100067,713,69,2024-02-03,2024-12-16,2025-08-14,Menang,Selesai
50439,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50439 untuk NIK 100776,100776,999,323,2024-09-25,2025-04-08,,,Proses
50440,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50440 untuk NIK 100159,100159,21,533,2024-03-29,2025-05-03,,,Proses
50441,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50441 untuk NIK 100465,100465,244,398,2025-01-25,2025-04-26,,,Proses
50442,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50442 untuk NIK 100312,100312,503,35,2024-12-09,2025-12-16,,,Proses
50443,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50443 untuk NIK 100210,100210,815,583,2024-03-21,2024-09-12,,,Proses
50444,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50444 untuk NIK 100763,100763,464,312,2025-03-14,2025-11-25,2025-12-05,Damai,Selesai
50445,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50445 untuk NIK 100664,100664,48,300,2024-05-13,2024-07-21,2025-12-04,Menang,Selesai
50446,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50446 untuk NIK 100642,100642,152,114,2025-10-03,2025-10-17,2025-12-09,Menang,Selesai
50447,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50447 untuk NIK 100690,100690,403,753,2024-05-01,2024-10-07,2025-02-15,Menang,Selesai
50448,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50448 untuk NIK 100528,100528,671,190,2024-09-21,2025-12-23,,,Proses
50449,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50449 untuk NIK 100516,100516,495,298,2024-03-06,2025-10-15,,,Pending
50450,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50450 untuk NIK 100426,100426,322,271,2025-09-02,2025-11-24,,,Pending
50451,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50451 untuk NIK 100969,100969,653,83,2024-05-16,2025-01-02,2025-02-05,Damai,Selesai
50452,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50452 untuk NIK 100691,100691,959,415,2024-09-16,2024-11-04,,,Pending
50453,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50453 untuk NIK 100093,100093,747,768,2024-11-17,2025-12-04,,,Proses
50454,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50454 untuk NIK 100071,100071,415,711,2025-01-30,2025-06-20,,,Proses
50455,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50455 untuk NIK 100367,100367,827,961,2024-05-06,2025-02-21,,,Proses
50456,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50456 untuk NIK 100487,100487,10,456,2025-12-01,2025-12-05,2025-12-29,Damai,Selesai
50457,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50457 untuk NIK 100782,100782,840,545,2025-03-02,2025-05-22,,,Pending
50458,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50458 untuk NIK 100896,100896,925,688,2024-04-13,2025-10-24,,,Proses
50459,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50459 untuk NIK 100410,100410,372,582,2025-12-26,2025-12-29,,,Proses
50460,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50460 untuk NIK 100026,100026,38,848,2025-01-23,2025-05-15,,,Pending
50461,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50461 untuk NIK 100238,100238,854,188,2024-10-15,2025-09-18,2025-12-29,Kalah,Selesai
50462,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50462 untuk NIK 100209,100209,531,167,2024-04-08,2025-10-23,,,Proses
50463,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50463 untuk NIK 100849,100849,285,83,2024-01-18,2025-04-27,,,Pending
50464,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50464 untuk NIK 100930,100930,545,631,2025-11-05,2025-11-13,,,Proses
50465,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50465 untuk NIK 100185,100185,326,333,2024-11-23,2025-06-05,,,Proses
50466,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50466 untuk NIK 100487,100487,86,91,2025-04-21,2025-11-09,2025-12-16,Kalah,Selesai
50467,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50467 untuk NIK 100804,100804,665,800,2024-10-17,2025-12-27,,,Proses
50468,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50468 untuk NIK 100021,100021,808,805,2024-11-18,2025-02-28,2025-06-23,Menang,Selesai
50469,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50469 untuk NIK 100157,100157,78,190,2024-08-31,2024-11-05,2025-10-15,Kalah,Selesai
50470,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50470 untuk NIK 100520,100520,873,599,2025-05-17,2025-10-15,2025-11-25,Damai,Selesai
50471,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50471 untuk NIK 100360,100360,150,888,2024-06-19,2025-08-11,,,Proses
50472,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50472 untuk NIK 100782,100782,552,81,2024-03-13,2025-01-15,2025-08-18,Kalah,Selesai
50473,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50473 untuk NIK 100059,100059,230,188,2024-11-22,2025-04-04,,,Proses
50474,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50474 untuk NIK 100916,100916,215,149,2025-04-21,2025-09-08,,,Proses
50475,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50475 untuk NIK 100001,100001,456,775,2025-06-26,2025-12-14,,,Pending
50476,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50476 untuk NIK 100595,100595,686,682,2024-03-16,2025-04-09,,,Proses
50477,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50477 untuk NIK 100884,100884,151,382,2024-12-02,2025-12-29,,,Proses
50478,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50478 untuk NIK 100232,100232,87,948,2024-12-30,2025-08-21,2025-12-29,Kalah,Selesai
50479,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50479 untuk NIK 100446,100446,924,994,2024-08-26,2025-06-13,,,Proses
50480,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50480 untuk NIK 100947,100947,968,903,2024-10-06,2025-07-30,,,Proses
50481,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50481 untuk NIK 100199,100199,5,777,2024-04-03,2025-08-25,2025-09-03,Damai,Selesai
50482,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50482 untuk NIK 100297,100297,393,8,2024-05-03,2025-01-14,,,Proses
50483,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50483 untuk NIK 100737,100737,105,200,2024-06-19,2024-08-29,2024-10-04,Damai,Selesai
50484,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50484 untuk NIK 100556,100556,286,186,2025-06-24,2025-09-16,2025-10-26,Menang,Selesai
50485,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50485 untuk NIK 100388,100388,568,957,2025-12-05,2025-12-22,2025-12-30,Kalah,Selesai
50486,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50486 untuk NIK 100604,100604,292,299,2024-10-21,2025-06-19,,,Pending
50487,Hukum Properti: Jual Beli,Kasus Hukum Properti: Jual Beli No. 50487 untuk NIK 100208,100208,835,102,2025-12-24,2025-12-26,,,Proses
50488,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50488 untuk NIK 100731,100731,288,854,2024-07-31,2025-10-17,,,Pending
50489,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50489 untuk NIK 100370,100370,889,61,2025-10-31,2025-12-21,,,Proses
50490,Tata Usaha Negara: Sengketa Izin,Kasus Tata Usaha Negara: Sengketa Izin No. 50490 untuk NIK 100804,100804,189,206,2024-11-22,2025-06-17,,,Pending
50491,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50491 untuk NIK 100253,100253,383,175,2025-09-17,2025-10-14,,,Proses
50492,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50492 untuk NIK 100108,100108,983,917,2024-09-25,2025-04-19,,,Pending
50493,Perdata: Sengketa Tanah,Kasus Perdata: Sengketa Tanah No. 50493 untuk NIK 100215,100215,986,562,2025-12-22,2025-12-28,,,Proses
50494,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50494 untuk NIK 100083,100083,608,843,2025-04-04,2025-08-14,2025-11-05,Menang,Selesai
50495,Pidana: Penggelapan,Kasus Pidana: Penggelapan No. 50495 untuk NIK 100910,100910,273,6,2025-02-21,2025-03-04,2025-04-17,Menang,Selesai
50496,Keluarga: Cerai Gugat,Kasus Keluarga: Cerai Gugat No. 50496 untuk NIK 100304,100304,642,580,2024-07-07,2024-11-18,,,Proses
50497,Bisnis: Wanprestasi,Kasus Bisnis: Wanprestasi No. 50497 untuk NIK 100042,100042,351,22,2025-04-28,2025-08-23,2025-09-14,Menang,Selesai
